nID,Name,catID,RAJ2000,DEJ2000,CHB,12+logOHPG16S,12+logOHPG16R,12+logOHN2,12+logOHO3N2,12+logOHIZI,IZIchi2,12+logOHKK04,12+logOHT04,logNOPG16,r/r25,r/app,Ref
8461,NGC5668,54,218.358541,4.4669861,0.0,8.262827,8.168238,8.319057,8.347423,8.31373,0.116653,8.574355,8.554528,-1.39003577,1.14619182413275,0.298539033866339,Pilyu14(Marino_2012arXiv1205.5051M)
8462,NGC5668,46,218.3545846,4.4452639,0.0,8.375051,8.378705,8.534596,8.655441,8.36228,0.0954476,8.871529,8.916362,-1.12181745,0.395310790203788,0.102963307624073,Pilyu14(Marino_2012arXiv1205.5051M)
8463,NGC5668,55,218.3599619,4.4644861,0.0,8.197373,8.155838,8.319057,8.353902,8.31373,0.218735,8.56042,8.563002,-1.4038925,1.05154097355012,0.273886115486864,Pilyu14(Marino_2012arXiv1205.5051M)
8464,NGC5668,3,218.3426318,4.4604028,0.0,8.270409,8.242301,8.373737,8.419975,8.3461,0.127121,8.675626,8.645988,-1.30728667,0.870138937430698,0.226637838658983,Pilyu14(Marino_2012arXiv1205.5051M)
8465,NGC5668,1,218.3313756,4.4552083,0.0,,,8.258736,8.311643,8.249,0.380951,8.233882,8.506454,,1.36698476809546,0.356047132238099,Pilyu14(Marino_2012arXiv1205.5051M)
8466,NGC5668,5,218.3370037,4.4560417,0.0,8.307053,8.29984,8.407959,8.476337,8.32992,0.094199,8.795248,8.712869,-1.22306853,1.02465805774978,0.266884146408421,Pilyu14(Marino_2012arXiv1205.5051M)
8467,NGC5668,9,218.3402914,4.4484861,0.0,8.301739,8.158946,8.319057,8.397581,8.23282,0.0865917,8.679694,8.618506,-1.37342967,0.734797286085662,0.191386526458258,Pilyu14(Marino_2012arXiv1205.5051M)
8468,NGC5668,48,218.3551975,4.4477917,0.0,8.396842,8.230919,8.549661,8.584449,8.44319,0.0838495,7.974615,8.835873,-1.43311898,0.311999486873429,0.0812639066313904,Pilyu14(Marino_2012arXiv1205.5051M)
8469,NGC5668,25,218.3474519,4.4343472,0.0,8.469102,8.422582,8.519339,8.433606,8.50792,0.174238,8.584146,8.662438,-1.18619752,1.03446395551196,0.269438206891557,Pilyu14(Marino_2012arXiv1205.5051M)
8470,NGC5668,15,218.342799,4.4426806,0.0,8.212457,8.363341,8.279941,8.342586,8.249,0.109732,7.877244,8.548158,-1.02618388,0.730398628580841,0.190240844789492,Pilyu14(Marino_2012arXiv1205.5051M)
8471,NGC5668,35,218.3517705,4.4569306,0.0,8.54111,8.402965,8.675915,8.56946,8.6212,0.129187,8.000533,8.81899,-1.33797108,0.417865930288943,0.108838057022881,Pilyu14(Marino_2012arXiv1205.5051M)
8472,NGC5668,58,218.3632496,4.4585139,0.0,8.231925,8.116927,8.300203,8.32744,8.29755,0.1474,8.492048,8.527955,-1.44873851,0.938014925184991,0.244316931617286,Pilyu14(Marino_2012arXiv1205.5051M)
8473,NGC5668,47,218.3546124,4.4434861,0.0,8.376066,8.366439,8.534596,8.64635,8.36228,0.0951149,8.828473,8.905956,-1.14974061,0.493343384236649,0.128497040541882,Pilyu14(Marino_2012arXiv1205.5051M)
8474,NGC5668,22,218.346226,4.4605972,0.0,8.224904,8.171379,8.42488,8.533324,8.36228,0.155401,8.446405,8.778185,-1.40124483,0.739465663231621,0.19260245975453,Pilyu14(Marino_2012arXiv1205.5051M)
8475,NGC5668,30,218.3493187,4.4462917,0.0,8.406312,8.401941,8.534596,8.590203,8.41083,0.079339,8.837631,8.842355,-1.12418946,0.282371434837064,0.0735469347912096,Pilyu14(Marino_2012arXiv1205.5051M)
8476,NGC5668,40,218.3524671,4.463375,0.0,8.280982,8.067271,8.373737,8.414338,8.3461,0.118925,7.994243,8.639125,-1.5591506,0.826591679558336,0.215295447255537,Pilyu14(Marino_2012arXiv1205.5051M)
8477,NGC5668,53,218.3583738,4.4564583,0.0,8.335372,8.297307,8.42488,8.473531,8.36228,0.0839289,8.719582,8.709603,-1.25137619,0.602973048593301,0.157051365735127,Pilyu14(Marino_2012arXiv1205.5051M)
8478,NGC5668,12,218.341796,4.4610694,0.0,8.171242,8.085956,8.300203,8.333542,8.29755,0.250285,8.421384,8.536141,-1.48676012,0.939847588229153,0.244794270089858,Pilyu14(Marino_2012arXiv1205.5051M)
8479,NGC5668,23,218.3469783,4.4385694,0.0,8.218723,8.22306,8.258736,8.253834,8.28137,0.197338,8.233182,8.423583,-1.27850307,0.788103471191566,0.205270744322626,Pilyu14(Marino_2012arXiv1205.5051M)
8480,NGC5668,28,218.3489286,4.4486528,0.0,8.44525,8.400318,8.607174,8.663442,8.75066,0.0897223,8.724279,8.925557,-1.16164246,0.184658758851824,0.0480965282615696,Pilyu14(Marino_2012arXiv1205.5051M)
8481,NGC5668,16,218.3441085,4.4586528,0.0,8.320397,8.295393,8.373737,8.425748,8.31373,0.0804886,8.809224,8.652979,-1.21712049,0.71989913546307,0.187506129303419,Pilyu14(Marino_2012arXiv1205.5051M)
8482,NGC5668,49,218.3555319,4.4695972,0.0,8.257277,8.113639,8.279941,8.30443,8.28137,0.102126,8.435051,8.496482,-1.43943021,1.24296324509807,0.323744279543884,Pilyu14(Marino_2012arXiv1205.5051M)
8521,NGC5713,693033,220.04546,-0.29348,0.29022,,,8.614429,8.73319,8.8963,0.10891,,9.007726,,0.248565553297825,0.121101393803998,DV17
8483,NGC5668,37,218.3517984,4.4435417,0.0,8.390845,8.344365,8.42488,8.48812,8.71829,0.115558,8.856915,8.726521,-1.15987374,0.432031327380955,0.112527599971228,Pilyu14(Marino_2012arXiv1205.5051M)
8484,NGC5668,50,218.3567021,4.4501528,0.0,8.38344,8.408331,8.534596,8.61546,8.39464,0.0797946,8.889636,8.870859,-1.09386003,0.36324714188122,0.0946119563136656,Pilyu14(Marino_2012arXiv1205.5051M)
8485,NGC5668,33,218.3507675,4.4470694,0.0,8.439189,8.367227,8.519339,8.609706,8.81539,0.105398,8.821545,8.864354,-1.15596351,0.207741887616211,0.0541087984722269,Pilyu14(Marino_2012arXiv1205.5051M)
8486,NGC5668,60,218.3648656,4.4512639,0.0,8.169107,7.981324,8.279941,8.406378,8.20046,0.110796,8.561413,8.629373,-1.54735288,0.905958529198898,0.23596746926253,Pilyu14(Marino_2012arXiv1205.5051M)
8487,NGC5668,29,218.348845,4.4565417,0.0,8.396446,8.402757,8.534596,8.608587,8.37846,0.0875719,8.867181,8.86309,-1.1094243,0.428761726519626,0.111675994278605,Pilyu14(Marino_2012arXiv1205.5051M)
8488,NGC5668,19,218.3455295,4.4553472,0.0,8.405847,8.408959,8.549661,8.569415,8.45937,0.0845963,8.773179,8.818939,-1.14613185,0.502973348772252,0.131005277163445,Pilyu14(Marino_2012arXiv1205.5051M)
8489,NGC5668,24,218.3472848,4.4635417,0.0,8.393855,8.337084,8.504417,8.567378,8.36228,0.0891549,8.710611,8.816644,-1.22096644,0.88400919781501,0.230250509808282,Pilyu14(Marino_2012arXiv1205.5051M)
8490,NGC5668,32,218.3503774,4.4427083,0.0,8.385044,8.343421,8.42488,8.500236,8.73448,0.12363,8.873356,8.740469,-1.1541381,0.48378768319863,0.126008146714738,Pilyu14(Marino_2012arXiv1205.5051M)
8491,NGC5668,44,218.3536094,4.4502639,0.0,8.457211,8.411772,8.634998,8.689718,8.76684,0.0892031,8.716479,8.956044,-1.15258142,0.157155654375262,0.0409330238063094,Pilyu14(Marino_2012arXiv1205.5051M)
8492,NGC5668,0585-52027-0592,218.3514,4.4504632,0.0,,,9.558464,,8.81539,0.783927,,,,0.0128608147050217,0.00334974924435205,SDSS
8493,NGC5668,0586-52023-0384,218.35921,4.4553264,0.030083,8.299893,,8.366164,8.415352,8.36228,0.242712,,8.640362,,0.608304386482596,0.158439974892141,SDSS
8494,NGC5669,319,218.1825,9.89128,0.408364,8.352765,8.341038,8.487604,8.492747,8.44319,0.157914,8.590976,8.731858,-1.25737747,0.0,0.0,HRS
8495,NGC5669,1709-53533-0215,218.20148,9.8825423,0.161699,8.080851,,8.122468,8.074476,8.28137,1.02702,,8.112062,,1.25443369386765,0.528754211175545,SDSS
8496,NGC5669,1709-53533-0216,218.20157,9.9163339,0.20512,8.213486,,8.218113,8.217849,8.26519,0.628418,,8.368248,,1.52743647146935,0.6438271472942,SDSS
8497,NGC5669,1709-53533-0212,218.1831,9.8917168,0.226252,8.445388,,8.568046,8.671423,8.78302,0.125945,,8.934769,,0.0343252809482454,0.0144683907486651,SDSS
8498,NGC5669,NGC5669,218.1825,9.89128,1.381903,,,8.607948,8.569649,8.55647,0.169686,,8.819203,,0.0,0.0,UZW
8499,NGC5690,262444,219.42114,2.29082,1.005389,8.523095,,8.668966,8.795228,8.88012,0.0494589,8.768848,9.085173,,0.0055460916260271,0.00216591550055249,DV17
8500,NGC5690,262445,219.42204,2.29005,1.322986,8.450708,,8.487916,8.777487,8.94485,0.171761,7.651567,9.062502,,0.0615250219853575,0.0240273705837379,DV17
8501,NGC5690,716324,219.41987,2.29333,0.430462,8.456766,8.507768,8.581873,8.732302,8.84775,0.127282,9.06336,9.006652,-0.87782787,0.113249260656495,0.0442272406627588,DV17
8502,NGC5690,NGC5690,219.42105,2.2909,0.0,,,8.716395,,8.92867,0.0254739,,,,0.0,0.0,UZW
8503,NGC5691,NGC5691,219.47225,-0.3988611,0.101671,,,8.595447,8.591802,8.54029,0.0679495,,8.844157,,0.0043037291021989,0.00205776150041745,6df
8504,NGC5691,64554,219.47579,-0.39791,0.22195,8.403303,8.448248,8.565187,8.598612,8.47556,0.326553,8.853996,8.851833,-1.08018855,0.257788445409551,0.123257557717842,DV17
8505,NGC5691,693426,219.47246,-0.40067,0.361692,,,8.479718,8.546118,8.39464,0.0544171,,8.792662,,0.14399705687601,0.0688499654082503,DV17
8506,NGC5691,693425,219.47663,-0.39891,0.444267,,,8.623109,8.580661,8.50792,0.72758,,8.831606,,0.293011705012517,0.140099014465936,DV17
8507,NGC5691,693423,219.47675,-0.39748,0.0,,,8.596353,8.545089,8.50792,0.385455,,8.7915,,0.332899495603395,0.15917074455524,DV17
8508,NGC5691,693424,219.47367,-0.39926,0.0,8.411734,8.508521,8.571698,8.613207,8.39464,0.0837047,9.044792,8.868311,-0.86548267,0.098941213467007,0.047307210803061,DV17
8509,NGC5691,0307-51663-0185,219.46892,-0.3986287,0.493224,8.410029,,8.481442,8.548439,8.37846,0.0558864,,8.795284,,0.21606943961151,0.10331026040235,SDSS
8510,NGC5693,1047-52733-0287,219.0466,48.585031,0.45071,8.460906,,8.559722,8.588886,8.63738,0.04124,,8.840871,,0.00938103526002074,0.00491368166634634,SDSS
8511,NGC5701,2,219.8184,5.3465,0.0,8.594963,8.591132,8.689474,8.60931,8.76684,0.394961,8.98651,8.863907,-0.85034665,1.831082354063,0.506320199815363,Bres99
8512,NGC5701,1,219.7945,5.339,0.0,8.570656,8.569043,8.617833,8.520558,8.68593,0.557287,8.936985,8.763689,-0.87777674,1.46456337342679,0.404972511602392,Bres99
8513,NGC5705,NGC5705,219.98563,-0.74408,0.0,,,9.236781,,8.70211,3.77581,,,,5.07303800843277,1.46228587900753,2df
8514,NGC5705,NGC5705_2,219.9570833,-0.7184444,0.564365,,,8.575493,8.59088,8.49174,0.161808,,8.843117,,0.0342866809252088,0.00988301867079022,6df
8515,NGC5705,49171,219.9555,-0.72326,0.0,8.198195,7.973487,8.516136,8.609016,8.05481,0.567081,8.766232,8.863575,-1.48909938,0.618984788925165,0.178420251269781,DV17
8516,NGC5705,49169,219.95904,-0.71694,0.098861,8.31134,8.316386,8.433818,8.525469,8.37846,0.227862,8.801453,8.769272,-1.20746306,0.204389496770147,0.0589145743532035,DV17
8517,NGC5705,0307-51663-0099,219.95846,-0.7063632,0.235847,7.985584,,8.198255,8.224791,8.23282,0.334714,,8.379167,,1.57598497264862,0.454272285601126,SDSS
8518,NGC5713,693034,220.04662,-0.28987,0.846091,8.54396,,8.676575,8.817443,8.91248,0.0354012,9.133884,9.114241,,0.0755621076804807,0.0368139367561919,DV17
8522,NGC5713,64773,220.04329,-0.29101,0.302923,,,8.634461,8.744337,8.86394,0.0531911,,9.021286,,0.24909048144875,0.121357139340258,DV17
8523,NGC5713,693038,220.05288,-0.28976,0.366443,8.529552,8.643968,8.678922,8.784347,8.86394,0.0527352,9.139663,9.071215,-0.51478923,0.251047158161174,0.122310434251619,DV17
8524,NGC5713,693037,220.05125,-0.28866,0.360091,8.508982,8.578624,8.626336,8.786773,8.91248,0.109316,9.122711,9.074312,-0.70985539,0.168112871682103,0.0819047643850393,DV17
8525,NGC5713,-99,,,1.592425,8.591258,8.569298,8.775868,8.750028,8.76684,0.10054,8.92018,9.028264,-0.94724942,0.0,0.0,Moust10circ
8526,NGC5713,-99,,,1.708169,8.616016,8.616421,8.801307,8.739878,8.76684,0.10054,8.995888,9.015845,-0.85112232,0.0,0.0,Moust10nuc
8527,NGC5713,-99,,,1.514627,8.561244,8.510418,8.753623,8.74158,8.76684,0.10054,8.74757,9.017919,-1.06985998,0.4,0.4,Moust10rad
8528,NGC5713,0307-51663-0111,220.04478,-0.2939846,0.491136,8.541084,,8.622877,8.727578,8.8963,0.0966107,,9.000952,,0.287140269076229,0.139895035096525,SDSS
8529,NGC5728,NGC5728-142,220.5894249,-17.2534533,0.0,,,8.801381,8.804265,8.84775,0.0810859,,9.096903,,0.704626663564451,0.340807041314936,MUSE
8530,NGC5728,NGC5728-99,220.5964059,-17.2451203,0.322568,8.611907,,8.821113,8.770796,8.79921,0.187499,,9.054068,,0.646738323292924,0.312808166173353,MUSE
8531,NGC5728,NGC5728-138,220.5894244,-17.26012,0.121867,8.615821,,8.920878,8.881716,8.83157,0.231854,,9.203268,,0.541443802044214,0.261880325787756,MUSE
8532,NGC5728,NGC5728-130,220.5911701,-17.2534534,0.306597,8.626942,,8.865564,8.776602,8.78302,0.266359,,9.061383,,0.580838582250841,0.280934413831424,MUSE
8533,NGC5740,321077,221.09621,1.67715,0.0,8.532827,8.538107,8.665025,8.623199,8.71829,0.0808838,8.955647,8.87962,-0.93909734,0.553918002812617,0.253301179423296,DV17
8534,NGC5740,321075,221.10187,1.67977,1.158736,8.610454,,8.73035,8.678519,,,,8.942992,,0.00661536461275276,0.00302514027386157,DV17
8535,NGC5740,321076,221.10558,1.67567,0.037544,8.56942,8.565293,8.711875,8.761959,8.86394,0.0467261,9.031292,9.04302,-0.8617556,0.32196695324401,0.147232277300837,DV17
8536,NGC5746,NGC5746_2-14,221.2387774,1.9303903,0.68133,8.611779,,8.881081,8.900149,8.83157,0.299405,,,,0.434454536937123,0.242971387110958,MUSE
8537,NGC5746,NGC5746_2-19,221.2387764,1.9387178,0.760215,8.61775,,8.831785,8.888684,8.8963,0.27023,,9.213416,,0.420894146350366,0.235387654797196,MUSE
8538,NGC5746,NGC5746_2-7,221.2404442,1.930391,0.486739,8.600396,,8.864156,8.858857,8.78302,0.367867,,9.170696,,0.538658874828647,0.301248307635204,MUSE
8539,NGC5746,NGC5746_2-3,221.2404451,1.9237289,0.620058,8.608668,,8.864345,8.829013,8.79921,0.219447,,9.129702,,0.561280167347195,0.313899405400744,MUSE
8540,NGC5746,NGC5746_2-20,221.2387762,1.9403833,0.539905,8.595857,,8.798642,8.833394,8.81539,0.311503,,9.135618,,0.43256070700754,0.241912251008509,MUSE
8541,NGC5746,NGC5746_2-17,221.2387768,1.9353868,0.658202,8.600071,,8.789947,8.896366,8.91248,0.205914,,9.224723,,0.411721759815104,0.230257940891335,MUSE
8542,NGC5746,NGC5746-6,221.2371092,1.9420481,0.777664,8.623826,,8.873871,8.874081,8.86394,0.163076,,9.19227,,0.285734792823358,0.159798950305821,MUSE
8543,NGC5746,NGC5746_2-18,221.2387766,1.9370523,0.636994,8.621502,,8.860269,8.885051,8.88012,0.238372,,9.208112,,0.413868642622202,0.2314585983808,MUSE
8544,NGC5746,NGC5746-23,221.2354407,1.9553712,1.007925,8.619515,,8.778911,8.878775,8.92867,0.256907,,9.199018,,0.270372051029618,0.151207241931066,MUSE
8545,NGC5746,NGC5746-7,221.237109,1.9437136,0.807824,8.611488,,8.785714,8.87655,8.92867,0.198624,,9.195814,,0.292012359510505,0.163309718305645,MUSE
8546,NGC5746,NGC5746_2-16,221.238777,1.9337213,0.591992,8.616221,,8.885824,8.8711,8.83157,0.211086,,9.188009,,0.414529326388587,0.231828089863825,MUSE
8547,NGC5746,NGC5746-20,221.2354413,1.9503748,0.736404,8.645185,,8.849329,8.833108,8.8963,0.238662,,9.135231,,0.17917929147123,0.100207127073055,MUSE
8548,NGC5746,NGC5746-18,221.2354417,1.9470438,0.790427,8.625479,,8.797801,8.747559,8.83157,0.210488,,9.025232,,0.158855220729177,0.0888407647955388,MUSE
8549,NGC5746,NGC5746-2,221.2387762,1.9403833,0.720493,,,8.85179,8.880287,8.91248,0.26367,,9.201202,,0.43256070700754,0.241912251008509,MUSE
8550,NGC5746,NGC5746_2-119,221.2237766,1.9270523,0.0,,,8.925733,8.947637,7.71498,1.21672,,,,1.82418607828282,1.02018734782605,MUSE
8551,NGC5746,NGC5746-1,221.2387764,1.9387178,0.689886,,,8.905738,8.930601,8.91248,0.191074,,,,0.420894146350366,0.235387654797196,MUSE
8552,NGC5746,NGC5746_2-6,221.2404445,1.9287255,0.490259,8.611809,,8.911329,8.888434,8.79921,0.26184,,9.21305,,0.538735053582981,0.30129091107477,MUSE
8553,NGC5746,NGC5746-10,221.2371083,1.9487101,0.841609,8.636157,,8.899286,8.85357,8.75066,0.741396,,9.163312,,0.34742568826318,0.194299965171042,MUSE
8554,NGC5746,NGC5746-8,221.2371088,1.9453791,0.8917,8.649666,,8.866224,8.877625,8.8963,0.265862,,9.19736,,0.304943013506731,0.170541266535903,MUSE
8555,NGC5746,NGC5746-3,221.238776,1.9420488,0.794015,8.633464,,8.873874,8.807596,8.68593,1.10472,,9.101258,,0.448506094471494,0.250829807578298,MUSE
8556,NGC5746,NGC5746-5,221.2371094,1.9403826,0.761104,8.610699,,8.826306,8.878307,8.91248,0.135081,,9.198342,,0.286547759122444,0.160253606737207,MUSE
8557,NGC5746,NGC5746_2-26,221.2371106,1.9303895,0.582036,8.601454,,8.829661,8.836719,8.81539,0.2606,,9.14013,,0.413324522951983,0.231154296089564,MUSE
8558,NGC5746,NGC5746_2-27,221.2371104,1.932055,0.594578,8.630076,,8.90273,8.840403,8.78302,0.33036,,9.145153,,0.381862122748279,0.213558754164218,MUSE
8559,NGC5746,NGC5746_2-29,221.23711,1.935386,0.583097,8.634685,,8.896285,8.873952,8.81539,0.472695,,9.192086,,0.328722426361863,0.183840050263259,MUSE
8560,NGC5746,NGC5746_2-8,221.240444,1.9320565,0.398428,8.615626,,8.852785,8.805314,8.78302,0.214094,,9.098273,,0.542368474466955,0.303322924178744,MUSE
8561,NGC5746,NGC5746_2-13,221.2387776,1.9287247,0.576525,8.630053,,8.899492,8.862235,8.78302,0.411964,,9.175443,,0.450940328567407,0.252191168053451,MUSE
8562,NGC5746,NGC5746_2-15,221.2387772,1.9320558,0.568609,8.596604,,8.770448,8.914081,8.92867,0.178801,,,,0.422192533879236,0.236113786053923,MUSE
8563,NGC5746,NGC5746_2-31,221.2371096,1.9387171,0.719739,8.633034,,8.909655,8.857157,8.78302,0.442633,,9.168315,,0.294392646548428,0.164640908554926,MUSE
8564,NGC5746,NGC5746_2-32,221.2371094,1.9403826,0.701953,8.593444,,8.841664,8.896796,8.84775,0.316507,,9.22536,,0.286547759122444,0.160253606737207,MUSE
8565,NGC5750,NGC5750,221.5463333,-0.223,0.0,,,9.533952,,8.8963,0.947008,,,,0.00356157200012962,0.00156775648371214,6df
8566,NGC5750,65076,221.55221,-0.22538,0.0,8.586502,8.584517,8.790677,8.750702,8.83157,0.0985479,9.016169,9.029092,-0.85848836,0.461820990966585,0.203287439612587,DV17
8567,NGC5850,0540-51996-0280,226.78006,1.544293,0.0,,,9.555939,,8.81539,0.805501,,,,0.0789618335450548,0.0326141620262567,SDSS
8568,NGC5907,0612-52079-0043,229.00917,56.292534,0.634809,8.473172,,8.560509,8.529751,8.5241,0.133236,,8.774134,,0.454896431593033,0.271310768755954,SDSS
8569,NGC5907,0612-52079-0052,229.02389,56.266619,0.338706,8.402393,,8.546819,8.497097,8.47556,1.41552,,8.736863,,0.743858497641846,0.443654438295113,SDSS
8570,NGC5907,2883-54525-0323,229.00917,56.292534,0.330355,8.480829,,8.582227,8.540788,8.5241,0.189,,8.786636,,0.454896431593033,0.271310768755954,SDSS
8571,NGC5907,2883-54525-0321,229.02389,56.266619,0.243949,8.458622,,8.634527,8.521205,8.49174,2.38693,,8.764424,,0.743858497641846,0.443654438295113,SDSS
8572,NGC5907,NGC5907,228.9735,56.32891,0.0,,,9.067799,,8.79921,0.570871,,,,0.0,0.0,UZW
8573,NGC5953,22,233.6396959,15.2117006,0.0,8.49997,8.622246,8.796323,8.699743,8.57265,0.687612,9.025698,8.967811,-0.79993607,1.59900259581078,0.547275154189003,CALIFA
8574,NGC5953,5,233.6375348,15.2078701,0.478662,8.545032,8.629119,8.682354,8.700253,8.79921,0.0715752,9.097396,8.968412,-0.62581442,1.25985107872542,0.431197044439461,CALIFA
8575,NGC5953,4,233.635632,15.2044895,0.396112,8.51664,8.653746,8.663396,8.691134,8.75066,0.0501318,9.105041,8.957702,-0.35140117,0.97290144282001,0.332985567706378,CALIFA
8576,NGC5953,2,233.6458043,15.2015589,0.475172,8.614221,8.65484,8.771398,8.781409,8.88012,0.126339,9.116509,9.067475,-0.59744385,1.06442112305669,0.364309123555557,CALIFA
8577,NGC5953,39,233.6408154,15.2126978,0.0,8.454085,8.622204,8.833948,8.75318,8.55647,0.228334,9.097757,9.032145,-0.65720565,1.69093517164325,0.578740027820554,CALIFA
8578,NGC5953,14,233.6380043,15.2050145,0.409353,8.490794,8.618439,8.694126,8.655436,8.55647,0.371491,9.055817,8.916356,-0.73112752,1.00147930134484,0.342766634961393,CALIFA
8579,NGC5953,10,233.6368709,15.2046867,0.419074,8.517507,8.648732,8.694363,8.655001,8.58883,0.167041,9.083791,8.915857,-0.53291574,0.97532344001197,0.333814521261644,CALIFA
8580,NGC5953,7,233.6363459,15.2058589,0.545029,8.530638,,8.749979,8.68698,8.58883,0.327074,9.017123,8.952845,,1.08782797122057,0.37232035910422,CALIFA
8581,NGC5953,3,233.6464654,15.2027645,0.5558,8.595294,8.647685,8.741977,8.796829,8.8963,0.0789405,9.128861,9.087242,-0.58009763,1.16127202598214,0.39745734543508,CALIFA
8582,NGC5953,6,233.636982,15.2068173,0.287329,8.524181,8.66216,8.692184,8.732799,8.78302,0.0590111,9.122887,9.007253,-0.35036277,1.16842529619577,0.399905626050368,CALIFA
8583,NGC5953,12,233.6388515,15.2039562,0.408696,8.513438,8.618353,8.69649,8.608143,8.55647,0.677407,9.013273,8.862589,-0.77916299,0.914396963196823,0.312961805274465,CALIFA
8584,NGC5953,30,233.6482237,15.2112284,0.032655,8.467639,8.425404,8.644138,8.587256,8.5241,0.649536,8.384222,8.839035,-1.24787956,1.75509190074454,0.600698331017285,CALIFA
8585,NGC5953,,233.63505,15.19381,0.298986,8.556338,,8.64057,8.732011,8.8963,0.0911865,,9.0063,,0.0,0.0,SDSS
8586,NGC5954,23,233.6561981,15.2180381,0.160994,8.459154,8.558354,8.666737,8.647189,8.54029,0.46954,8.97503,8.906915,-0.91053873,2.625534165538,0.665776542047186,CALIFA
8587,NGC5954,14,233.6590398,15.2073159,0.341447,8.554492,8.555096,8.723274,8.696635,8.71829,0.0761302,8.917605,8.964155,-0.96122832,1.76853921648409,0.448461855678934,CALIFA
8588,NGC5954,49,233.6513898,15.2102714,0.0,8.557313,,8.770132,8.688335,8.63738,0.2847,9.088405,8.954428,,1.52049303936683,0.385562911823328,CALIFA
8589,NGC5954,61,233.6545509,15.2029575,0.0,8.520877,,8.809739,8.718426,8.71829,0.117397,8.999934,8.989973,,1.107133443471,0.280744194935232,CALIFA
8590,NGC5954,2,233.6560037,15.2081381,0.413433,8.583969,8.65031,8.704772,8.820012,8.92867,0.0814202,9.151958,9.117653,-0.50845866,1.52784037783131,0.387426031968683,CALIFA
8591,NGC5954,11,233.6580842,15.205027,0.538737,8.542546,8.607436,8.744715,8.689442,8.63738,0.204912,9.007556,8.955722,-0.83857105,1.57716733378296,0.399934241000682,CALIFA
8592,NGC5954,31,233.6552759,15.2153881,0.143499,8.520698,8.595951,8.726978,8.688616,8.60502,0.194321,9.007561,8.954756,-0.84986233,2.26615127428155,0.57464510610847,CALIFA
8593,NGC5954,29,233.6592342,15.2040214,0.308042,8.503318,8.631101,8.701897,8.640586,8.55647,0.479308,9.056069,8.899378,-0.69457363,1.70333988389136,0.431928768139213,CALIFA
8594,NGC5954,24,233.6573509,15.2157714,0.359881,8.528175,8.603977,8.740262,8.691267,8.60502,0.232847,9.00836,8.957857,-0.84157692,2.38549529798503,0.60490807219675,CALIFA
8595,NGC5954,101,233.6510815,15.2018242,0.166242,8.547964,,8.729074,8.703552,8.70211,0.0824307,8.973127,8.972303,,0.664871121591337,0.168596395373666,CALIFA
8596,NGC5954,51,233.6556731,15.202427,0.139634,8.599521,,8.793509,8.684259,8.68593,0.232935,8.981737,8.949671,,1.24404370071271,0.315461563626758,CALIFA
8597,NGC5954,4,233.6549926,15.2067492,0.387568,8.544324,8.613403,8.700317,8.728225,8.79921,0.0525737,9.088667,9.001731,-0.71093709,1.33475767339664,0.338464591293126,CALIFA
8598,NGC5954,17,233.6584426,15.2106159,0.276549,8.550426,8.597181,8.771319,8.71377,8.63738,0.205442,8.964366,8.98442,-0.89384448,1.92823412597188,0.48895690084607,CALIFA
8599,NGC5954,8,233.6550037,15.2131131,0.163789,8.505825,8.587091,8.624474,8.700152,8.83157,0.0937496,9.093998,8.968293,-0.71834084,1.97831228683328,0.501655598584615,CALIFA
8600,NGC5954,7,233.6568287,15.2038659,0.314565,8.516849,8.598246,8.657135,8.681595,8.75066,0.0575515,9.075716,8.946568,-0.73420128,1.40134829929556,0.355350479591845,CALIFA
8601,NGC5954,43,233.6522065,15.2094353,0.0,8.574633,,8.779933,8.69303,8.68593,0.154474,8.985221,8.959923,,1.43459222550588,0.363780393217381,CALIFA
8602,NGC5954,44,233.6522176,15.2112492,0.044266,8.562303,8.59764,8.745423,8.676395,8.65356,0.167864,8.966762,8.940528,-0.88698153,1.66368324428488,0.421872734310758,CALIFA
8603,NGC5954,13,233.6584815,15.206252,0.248483,8.53399,8.539344,8.71056,8.700734,8.70211,0.0728019,8.905493,8.968978,-0.98075876,1.6619896077506,0.421443266094316,CALIFA
8604,NGC5954,87,233.6528398,15.2034381,0.060374,,,8.854978,8.775484,8.73448,0.176858,9.060464,9.05997,,0.92266725209767,0.233967708599934,CALIFA
8605,NGC5954,100,233.6530426,15.2164131,0.315403,,,8.64928,8.673122,8.54029,0.131,9.054621,8.936734,,2.36231301345734,0.599029565098199,CALIFA
8606,NGC5954,88,233.6503231,15.2073048,0.0,,,8.746096,8.715165,8.84775,0.460096,8.828827,8.986081,,1.1142241322242,0.282542234473549,CALIFA
8607,NGC5954,81,233.6499481,15.2083992,0.0,,,8.694713,8.670682,8.70211,0.0367472,8.936936,8.933912,,1.25197913509437,0.31747381169864,CALIFA
8608,NGC5954,85,233.6510259,15.2062353,0.116025,,,8.653472,8.627581,8.78302,0.0827362,9.008277,8.884589,,1.00934310622622,0.255946760024262,CALIFA
8609,NGC5954,97,233.6496787,15.2060325,0.0,,,8.718376,8.6583,8.60502,0.0333507,9.004426,8.919644,,0.93635104302735,0.237437610887567,CALIFA
