scenario,draw,harmonic,q_shape_proxy,delta_uv,determinant_norm,minimum_role_pixels,role_0_pixels,role_1_pixels,role_2_pixels,role_3_pixels,phase_anchor_deg,phase_amplitude,phase_delta_from_baseline_deg,star_clipped_fraction,h2_clipped_fraction,hi_clipped_fraction
star_co_plus_hi_ctl49,22,1,-0.04075567698,0.9991440289,0.05594000485,103,103,106,104,105,13.54507805,0.3578812787,10.2208117,0.01422879909,0,0
star_co_plus_hi_ctl49,22,2,0.114881076,0.9995492788,0.04131817164,103,106,105,104,103,87.98908935,0.5323417556,3.291796811,0.01422879909,0,0
star_only,23,1,-0.007858361874,0.9944065419,0.03648491038,103,103,106,104,105,8.123127818,0.2454418255,4.798861466,0,0,0
star_only,23,2,0.1027494782,0.9978535386,0.02617271886,103,106,105,104,103,86.5541839,0.5458276558,1.856891364,0,0,0
co_independent_only,23,1,-0.04221209134,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.0005691519636,0
co_independent_only,23,2,0.0912196324,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.0005691519636,0
star_plus_co_independent,23,1,-0.006179674808,0.9944065419,0.03648491038,103,103,106,104,105,8.123127818,0.2454418255,4.798861466,0,0.0005691519636,0
star_plus_co_independent,23,2,0.1023337048,0.9978535386,0.02617271886,103,106,105,104,103,86.5541839,0.5458276558,1.856891364,0,0.0005691519636,0
star_co_plus_hi_ctl49,23,1,-0.006668527844,0.9944065419,0.03648491038,103,103,106,104,105,8.123127818,0.2454418255,4.798861466,0,0.0005691519636,0
star_co_plus_hi_ctl49,23,2,0.09678131592,0.9978535386,0.02617271886,103,106,105,104,103,86.5541839,0.5458276558,1.856891364,0,0.0005691519636,0
star_only,24,1,0.02445134719,0.9925812001,0.04142390147,103,103,107,103,105,12.51136183,0.2257045256,9.187095483,0,0,0
star_only,24,2,0.09547238701,0.9899745811,0.02472525826,103,107,105,103,103,87.66155118,0.5575712546,2.964258649,0,0,0
co_independent_only,24,1,-0.03914317325,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.002276607854,0
co_independent_only,24,2,0.0863626607,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.002276607854,0
star_plus_co_independent,24,1,0.02692283627,0.9925812001,0.04142390147,103,103,107,103,105,12.51136183,0.2257045256,9.187095483,0,0.002276607854,0
star_plus_co_independent,24,2,0.09061134605,0.9899745811,0.02472525826,103,107,105,103,103,87.66155118,0.5575712546,2.964258649,0,0.002276607854,0
star_co_plus_hi_ctl49,24,1,0.02525437396,0.9925812001,0.04142390147,103,103,107,103,105,12.51136183,0.2257045256,9.187095483,0,0.002276607854,0
star_co_plus_hi_ctl49,24,2,0.0935456729,0.9899745811,0.02472525826,103,107,105,103,103,87.66155118,0.5575712546,2.964258649,0,0.002276607854,0
star_only,25,1,-0.07985654411,0.9717358967,0.03683056855,103,103,107,105,103,-2.429773974,0.3046215379,5.754040325,0,0,0
star_only,25,2,0.08965070621,0.966778481,0.03762873777,102,106,105,105,102,85.04250491,0.5208254,0.3452123706,0,0,0
co_independent_only,25,1,-0.04042005293,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.006260671599,0
co_independent_only,25,2,0.08789291611,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.006260671599,0
star_plus_co_independent,25,1,-0.0766159054,0.9717358967,0.03683056855,103,103,107,105,103,-2.429773974,0.3046215379,5.754040325,0,0.006260671599,0
star_plus_co_independent,25,2,0.08633130998,0.966778481,0.03762873777,102,106,105,105,102,85.04250491,0.5208254,0.3452123706,0,0.006260671599,0
star_co_plus_hi_ctl49,25,1,-0.06946459796,0.9717358967,0.03683056855,103,103,107,105,103,-2.429773974,0.3046215379,5.754040325,0,0.006260671599,0
star_co_plus_hi_ctl49,25,2,0.07996507928,0.966778481,0.03762873777,102,106,105,105,102,85.04250491,0.5208254,0.3452123706,0,0.006260671599,0
star_only,26,1,0.01225484374,0.9956834323,0.04406748583,103,103,107,104,104,9.946453474,0.2957072795,6.622187122,0,0,0
star_only,26,2,0.08433141836,0.9996482418,0.02985242773,103,107,105,103,103,82.8071541,0.5211448623,1.890138436,0,0,0
co_independent_only,26,1,-0.04251010182,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.008537279454,0
co_independent_only,26,2,0.09178519731,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.008537279454,0
star_plus_co_independent,26,1,0.01382493705,0.9956834323,0.04406748583,103,103,107,104,104,9.946453474,0.2957072795,6.622187122,0,0.008537279454,0
star_plus_co_independent,26,2,0.08518867049,0.9996482418,0.02985242773,103,107,105,103,103,82.8071541,0.5211448623,1.890138436,0,0.008537279454,0
star_co_plus_hi_ctl49,26,1,0.01030420594,0.9956834323,0.04406748583,103,103,107,104,104,9.946453474,0.2957072795,6.622187122,0,0.008537279454,0
star_co_plus_hi_ctl49,26,2,0.08204667935,0.9996482418,0.02985242773,103,107,105,103,103,82.8071541,0.5211448623,1.890138436,0,0.008537279454,0
star_only,27,1,0.02882988915,0.9966223516,0.06559340672,103,103,106,103,106,17.4414135,0.306206483,14.11714715,0.04780876494,0,0
star_only,27,2,0.09204419708,0.9840162402,0.04220308803,103,107,104,104,103,85.57463801,0.5569147469,0.8773454723,0.04780876494,0,0
co_independent_only,27,1,-0.04120720668,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.005691519636,0
co_independent_only,27,2,0.08830359753,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.005691519636,0
star_plus_co_independent,27,1,0.0299574935,0.9966223516,0.06559340672,103,103,106,103,106,17.4414135,0.306206483,14.11714715,0.04780876494,0.005691519636,0
star_plus_co_independent,27,2,0.08912130721,0.9840162402,0.04220308803,103,107,104,104,103,85.57463801,0.5569147469,0.8773454723,0.04780876494,0.005691519636,0
star_co_plus_hi_ctl49,27,1,0.02493939433,0.9966223516,0.06559340672,103,103,106,103,106,17.4414135,0.306206483,14.11714715,0.04780876494,0.005691519636,0
star_co_plus_hi_ctl49,27,2,0.09239823333,0.9840162402,0.04220308803,103,107,104,104,103,85.57463801,0.5569147469,0.8773454723,0.04780876494,0.005691519636,0
star_only,28,1,-0.007667066477,0.9955974633,0.06479014266,103,104,106,103,105,13.90049311,0.3667010952,10.57622676,0,0,0
star_only,28,2,0.09353946236,0.998180066,0.04445338588,102,106,105,105,102,84.94807689,0.553857666,0.2507843595,0,0,0
co_independent_only,28,1,-0.04607916592,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001138303927,0
co_independent_only,28,2,0.09470717811,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001138303927,0
star_plus_co_independent,28,1,-0.00905523593,0.9955974633,0.06479014266,103,104,106,103,105,13.90049311,0.3667010952,10.57622676,0,0.001138303927,0
star_plus_co_independent,28,2,0.09707117774,0.998180066,0.04445338588,102,106,105,105,102,84.94807689,0.553857666,0.2507843595,0,0.001138303927,0
star_co_plus_hi_ctl49,28,1,-0.008825207739,0.9955974633,0.06479014266,103,104,106,103,105,13.90049311,0.3667010952,10.57622676,0,0.001138303927,0
star_co_plus_hi_ctl49,28,2,0.09795016177,0.998180066,0.04445338588,102,106,105,105,102,84.94807689,0.553857666,0.2507843595,0,0.001138303927,0
star_only,29,1,0.03616268185,0.9888885686,0.03908886763,103,103,107,104,104,10.05915858,0.2359361599,6.734892229,0,0,0
star_only,29,2,0.07297692001,0.9784571394,0.02317056346,103,107,104,104,103,84.13740486,0.5501264422,0.5598876706,0,0,0
co_independent_only,29,1,-0.04487134344,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,29,2,0.08854243567,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,29,1,0.03003514865,0.9888885686,0.03908886763,103,103,107,104,104,10.05915858,0.2359361599,6.734892229,0,0,0
star_plus_co_independent,29,2,0.07102418272,0.9784571394,0.02317056346,103,107,104,104,103,84.13740486,0.5501264422,0.5598876706,0,0,0
star_co_plus_hi_ctl49,29,1,0.02633908306,0.9888885686,0.03908886763,103,103,107,104,104,10.05915858,0.2359361599,6.734892229,0,0,0
star_co_plus_hi_ctl49,29,2,0.07067011053,0.9784571394,0.02317056346,103,107,104,104,103,84.13740486,0.5501264422,0.5598876706,0,0,0
star_only,30,1,-0.1255056283,0.9760908976,0.04166717534,103,103,107,104,104,-6.342071822,0.3527465465,9.666338173,0.04496300512,0,0
star_only,30,2,0.109863977,0.9753515203,0.03968612063,103,106,105,104,103,87.85479208,0.5225858908,3.157499546,0.04496300512,0,0
co_independent_only,30,1,-0.05011813602,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.002845759818,0
co_independent_only,30,2,0.09728614783,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.002845759818,0
star_plus_co_independent,30,1,-0.1300030512,0.9760908976,0.04166717534,103,103,107,104,104,-6.342071822,0.3527465465,9.666338173,0.04496300512,0.002845759818,0
star_plus_co_independent,30,2,0.1155396208,0.9753515203,0.03968612063,103,106,105,104,103,87.85479208,0.5225858908,3.157499546,0.04496300512,0.002845759818,0
star_co_plus_hi_ctl49,30,1,-0.133305573,0.9760908976,0.04166717534,103,103,107,104,104,-6.342071822,0.3527465465,9.666338173,0.04496300512,0.002845759818,0
star_co_plus_hi_ctl49,30,2,0.1189029802,0.9753515203,0.03968612063,103,106,105,104,103,87.85479208,0.5225858908,3.157499546,0.04496300512,0.002845759818,0
star_only,31,1,-0.04256873001,0.992537108,0.05596928411,102,102,106,105,105,1.068417253,0.394348272,2.255849098,0,0,0
star_only,31,2,0.07387786251,0.9959997756,0.0496726251,102,105,106,102,105,81.56240358,0.5145231276,3.134888959,0,0,0
co_independent_only,31,1,-0.04363316933,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.008537279454,0
co_independent_only,31,2,0.09067746631,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.008537279454,0
star_plus_co_independent,31,1,-0.04292221137,0.992537108,0.05596928411,102,102,106,105,105,1.068417253,0.394348272,2.255849098,0,0.008537279454,0
star_plus_co_independent,31,2,0.07398599379,0.9959997756,0.0496726251,102,105,106,102,105,81.56240358,0.5145231276,3.134888959,0,0.008537279454,0
star_co_plus_hi_ctl49,31,1,-0.04055332454,0.992537108,0.05596928411,102,102,106,105,105,1.068417253,0.394348272,2.255849098,0,0.008537279454,0
star_co_plus_hi_ctl49,31,2,0.0742523674,0.9959997756,0.0496726251,102,105,106,102,105,81.56240358,0.5145231276,3.134888959,0,0.008537279454,0
star_only,32,1,-0.06106867532,0.9988861659,0.05439466767,102,102,107,103,106,5.386162961,0.3899839741,2.06189661,0.001138303927,0,0
star_only,32,2,0.09812049634,0.999295459,0.05078586678,103,107,103,105,103,85.48709587,0.5161261332,0.7898033378,0.001138303927,0,0
co_independent_only,32,1,-0.04454543906,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001707455891,0
co_independent_only,32,2,0.09193423008,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001707455891,0
star_plus_co_independent,32,1,-0.06198490709,0.9988861659,0.05439466767,102,102,107,103,106,5.386162961,0.3899839741,2.06189661,0.001138303927,0.001707455891,0
star_plus_co_independent,32,2,0.09869258288,0.999295459,0.05078586678,103,107,103,105,103,85.48709587,0.5161261332,0.7898033378,0.001138303927,0.001707455891,0
star_co_plus_hi_ctl49,32,1,-0.05705618597,0.9988861659,0.05439466767,102,102,107,103,106,5.386162961,0.3899839741,2.06189661,0.001138303927,0.001707455891,0
star_co_plus_hi_ctl49,32,2,0.09087610739,0.999295459,0.05078586678,103,107,103,105,103,85.48709587,0.5161261332,0.7898033378,0.001138303927,0.001707455891,0
star_only,33,1,0.01502481458,0.9967654208,0.061155069,104,104,105,105,104,21.03053319,0.3587594491,17.70626684,0,0,0
star_only,33,2,0.1055262916,0.9789852681,0.04207098075,103,107,104,104,103,86.09759813,0.5340002996,1.400305597,0,0,0
co_independent_only,33,1,-0.0407558362,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,33,2,0.08767914175,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,33,1,0.01468251179,0.9967654208,0.061155069,104,104,105,105,104,21.03053319,0.3587594491,17.70626684,0,0,0
star_plus_co_independent,33,2,0.1015689065,0.9789852681,0.04207098075,103,107,104,104,103,86.09759813,0.5340002996,1.400305597,0,0,0
star_co_plus_hi_ctl49,33,1,0.01915163907,0.9967654208,0.061155069,104,104,105,105,104,21.03053319,0.3587594491,17.70626684,0,0,0
star_co_plus_hi_ctl49,33,2,0.1002355459,0.9789852681,0.04207098075,103,107,104,104,103,86.09759813,0.5340002996,1.400305597,0,0,0
star_only,34,1,-0.02794769938,0.9974487005,0.02806663084,102,102,106,104,106,5.206966825,0.2528869768,1.882700474,0,0,0
star_only,34,2,0.1047429218,0.9987198332,0.02347684704,103,107,103,105,103,88.65598633,0.579695566,3.958693796,0,0,0
co_independent_only,34,1,-0.04310477107,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.004553215709,0
co_independent_only,34,2,0.09251733758,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.004553215709,0
star_plus_co_independent,34,1,-0.02691919645,0.9974487005,0.02806663084,102,102,106,104,106,5.206966825,0.2528869768,1.882700474,0,0.004553215709,0
star_plus_co_independent,34,2,0.105423357,0.9987198332,0.02347684704,103,107,103,105,103,88.65598633,0.579695566,3.958693796,0,0.004553215709,0
star_co_plus_hi_ctl49,34,1,-0.02607450167,0.9974487005,0.02806663084,102,102,106,104,106,5.206966825,0.2528869768,1.882700474,0,0.004553215709,0
star_co_plus_hi_ctl49,34,2,0.1021873989,0.9987198332,0.02347684704,103,107,103,105,103,88.65598633,0.579695566,3.958693796,0,0.004553215709,0
star_only,35,1,0.06726829855,0.9956996783,0.08130288685,103,103,106,104,105,34.34655563,0.2546359125,31.02228928,0,0,0
star_only,35,2,0.09981990932,0.9239656506,0.02657341912,103,107,104,104,103,86.83106992,0.5548096627,2.13377739,0,0,0
co_independent_only,35,1,-0.03782261647,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.002845759818,0
co_independent_only,35,2,0.08528121633,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.002845759818,0
star_plus_co_independent,35,1,0.06726723028,0.9956996783,0.08130288685,103,103,106,104,105,34.34655563,0.2546359125,31.02228928,0,0.002845759818,0
star_plus_co_independent,35,2,0.0938817048,0.9239656506,0.02657341912,103,107,104,104,103,86.83106992,0.5548096627,2.13377739,0,0.002845759818,0
star_co_plus_hi_ctl49,35,1,0.07832082176,0.9956996783,0.08130288685,103,103,106,104,105,34.34655563,0.2546359125,31.02228928,0,0.002845759818,0
star_co_plus_hi_ctl49,35,2,0.09192828631,0.9239656506,0.02657341912,103,107,104,104,103,86.83106992,0.5548096627,2.13377739,0,0.002845759818,0
star_only,36,1,-0.1134810118,0.9918804617,0.05262044605,101,106,103,101,108,-10.03499519,0.3874706224,13.35926154,0.00796812749,0,0
star_only,36,2,0.09661254538,0.9744070235,0.04767177479,103,107,104,104,103,85.78797342,0.4999693554,1.090680888,0.00796812749,0,0
co_independent_only,36,1,-0.04536201694,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.01024473534,0
co_independent_only,36,2,0.08960642512,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.01024473534,0
star_plus_co_independent,36,1,-0.1098931584,0.9918804617,0.05262044605,101,106,103,101,108,-10.03499519,0.3874706224,13.35926154,0.00796812749,0.01024473534,0
star_plus_co_independent,36,2,0.0953876316,0.9744070235,0.04767177479,103,107,104,104,103,85.78797342,0.4999693554,1.090680888,0.00796812749,0.01024473534,0
star_co_plus_hi_ctl49,36,1,-0.1088644395,0.9918804617,0.05262044605,101,106,103,101,108,-10.03499519,0.3874706224,13.35926154,0.00796812749,0.01024473534,0
star_co_plus_hi_ctl49,36,2,0.09383865821,0.9744070235,0.04767177479,103,107,104,104,103,85.78797342,0.4999693554,1.090680888,0.00796812749,0.01024473534,0
star_only,37,1,-0.08481107342,0.9999931451,0.05324998384,102,102,107,103,106,3.442327789,0.3851254104,0.1180614373,0.002276607854,0,0
star_only,37,2,0.1097531552,0.9986889937,0.05054086427,103,106,105,104,103,86.58616728,0.5334092312,1.888874743,0.002276607854,0,0
co_independent_only,37,1,-0.0429197636,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.01195219124,0
co_independent_only,37,2,0.09318392073,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.01195219124,0
star_plus_co_independent,37,1,-0.0851133547,0.9999931451,0.05324998384,102,102,107,103,106,3.442327789,0.3851254104,0.1180614373,0.002276607854,0.01195219124,0
star_plus_co_independent,37,2,0.1119416599,0.9986889937,0.05054086427,103,106,105,104,103,86.58616728,0.5334092312,1.888874743,0.002276607854,0.01195219124,0
star_co_plus_hi_ctl49,37,1,-0.09052987355,0.9999931451,0.05324998384,102,102,107,103,106,3.442327789,0.3851254104,0.1180614373,0.002276607854,0.01195219124,0
star_co_plus_hi_ctl49,37,2,0.1171135783,0.9986889937,0.05054086427,103,106,105,104,103,86.58616728,0.5334092312,1.888874743,0.002276607854,0.01195219124,0
star_only,38,1,0.01159489234,0.9985659668,0.04852632363,103,103,107,104,104,11.37566758,0.284453372,8.051401224,0,0,0
star_only,38,2,0.08486515438,0.9999994532,0.03434025684,103,106,104,105,103,83.96432803,0.5648734888,0.732964502,0,0,0
co_independent_only,38,1,-0.04702381617,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,38,2,0.09603746514,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,38,1,0.009629866108,0.9985659668,0.04852632363,103,103,107,104,104,11.37566758,0.284453372,8.051401224,0,0,0
star_plus_co_independent,38,2,0.0894457793,0.9999994532,0.03434025684,103,106,104,105,103,83.96432803,0.5648734888,0.732964502,0,0,0
star_co_plus_hi_ctl49,38,1,0.005403798486,0.9985659668,0.04852632363,103,103,107,104,104,11.37566758,0.284453372,8.051401224,0,0,0
star_co_plus_hi_ctl49,38,2,0.09440065489,0.9999994532,0.03434025684,103,106,104,105,103,83.96432803,0.5648734888,0.732964502,0,0,0
star_only,39,1,-0.1024230051,0.9952409022,0.04607802387,103,103,106,104,105,2.873243628,0.3532353435,0.4510227237,0.006829823563,0,0
star_only,39,2,0.118682848,0.9923851743,0.04591488364,104,106,104,104,104,89.06081127,0.5319994344,4.36351874,0.006829823563,0,0
co_independent_only,39,1,-0.04696881082,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,39,2,0.09519666644,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,39,1,-0.1060373071,0.9952409022,0.04607802387,103,103,106,104,105,2.873243628,0.3532353435,0.4510227237,0.006829823563,0,0
star_plus_co_independent,39,2,0.1224128178,0.9923851743,0.04591488364,104,106,104,104,104,89.06081127,0.5319994344,4.36351874,0.006829823563,0,0
star_co_plus_hi_ctl49,39,1,-0.106877646,0.9952409022,0.04607802387,103,103,106,104,105,2.873243628,0.3532353435,0.4510227237,0.006829823563,0,0
star_co_plus_hi_ctl49,39,2,0.1231461013,0.9923851743,0.04591488364,104,106,104,104,104,89.06081127,0.5319994344,4.36351874,0.006829823563,0,0
star_only,40,1,-0.001249237522,0.9993588143,0.04853690342,104,104,106,104,104,9.46362283,0.2630778234,6.139356478,0,0,0
star_only,40,2,0.0885041196,0.9989601612,0.03612811473,103,106,104,105,103,85.25227278,0.5393499247,0.5549802431,0,0,0
co_independent_only,40,1,-0.04550058231,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.002845759818,0
co_independent_only,40,2,0.09357710366,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.002845759818,0
star_plus_co_independent,40,1,-0.002371704631,0.9993588143,0.04853690342,104,104,106,104,104,9.46362283,0.2630778234,6.139356478,0,0.002845759818,0
star_plus_co_independent,40,2,0.09061962028,0.9989601612,0.03612811473,103,106,104,105,103,85.25227278,0.5393499247,0.5549802431,0,0.002845759818,0
star_co_plus_hi_ctl49,40,1,0.005489439432,0.9993588143,0.04853690342,104,104,106,104,104,9.46362283,0.2630778234,6.139356478,0,0.002845759818,0
