scenario,draw,radial_index,radius_lo_arcsec,radius_hi_arcsec,q_shape_proxy,delta_uv,star_clipped_fraction,h2_clipped_fraction,hi_clipped_fraction
star_plus_co_independent,36,5,55,65,-0.1614202517,0.9902310936,0.02561183836,0,0
star_plus_co_correlated_control,36,0,5,15,-0.06108296385,0.7722337971,0.02561183836,0.01593625498,0
star_plus_co_correlated_control,36,1,15,25,-0.03406038251,0.8848162925,0.02561183836,0.01593625498,0
star_plus_co_correlated_control,36,2,25,35,0.03567985372,0.9534050192,0.02561183836,0.01593625498,0
star_plus_co_correlated_control,36,3,35,45,0.02176018125,0.970104221,0.02561183836,0.01593625498,0
star_plus_co_correlated_control,36,4,45,55,-0.09380031834,0.9618666493,0.02561183836,0.01593625498,0
star_plus_co_correlated_control,36,5,55,65,-0.1663218976,0.9902310936,0.02561183836,0.01593625498,0
star_co_plus_hi_ctl01,36,0,5,15,-0.06224111447,0.7722337971,0.02561183836,0,0
star_co_plus_hi_ctl01,36,1,15,25,-0.03042885277,0.8848162925,0.02561183836,0,0
star_co_plus_hi_ctl01,36,2,25,35,0.04013005487,0.9534050192,0.02561183836,0,0
star_co_plus_hi_ctl01,36,3,35,45,0.02517076013,0.970104221,0.02561183836,0,0
star_co_plus_hi_ctl01,36,4,45,55,-0.08439907656,0.9618666493,0.02561183836,0,0
star_co_plus_hi_ctl01,36,5,55,65,-0.1624491961,0.9902310936,0.02561183836,0,0
star_co_plus_hi_ctl10,36,0,5,15,-0.06244774429,0.7722337971,0.02561183836,0,0
star_co_plus_hi_ctl10,36,1,15,25,-0.03158402531,0.8848162925,0.02561183836,0,0
star_co_plus_hi_ctl10,36,2,25,35,0.03889854581,0.9534050192,0.02561183836,0,0
star_co_plus_hi_ctl10,36,3,35,45,0.02384863609,0.970104221,0.02561183836,0,0
star_co_plus_hi_ctl10,36,4,45,55,-0.08439585961,0.9618666493,0.02561183836,0,0
star_co_plus_hi_ctl10,36,5,55,65,-0.1636799363,0.9902310936,0.02561183836,0,0
star_co_plus_hi_ctl49,36,0,5,15,-0.06280211785,0.7722337971,0.02561183836,0,0
star_co_plus_hi_ctl49,36,1,15,25,-0.03356290797,0.8848162925,0.02561183836,0,0
star_co_plus_hi_ctl49,36,2,25,35,0.03679534086,0.9534050192,0.02561183836,0,0
star_co_plus_hi_ctl49,36,3,35,45,0.02159471685,0.970104221,0.02561183836,0,0
star_co_plus_hi_ctl49,36,4,45,55,-0.08439085823,0.9618666493,0.02561183836,0,0
star_co_plus_hi_ctl49,36,5,55,65,-0.1659523258,0.9902310936,0.02561183836,0,0
star_only,37,0,5,15,-0.06028321637,0.6638950844,0.001707455891,0,0
star_only,37,1,15,25,-0.03999070296,0.5910046813,0.001707455891,0,0
star_only,37,2,25,35,0.03470083203,0.6208645164,0.001707455891,0,0
star_only,37,3,35,45,0.0459584785,0.8262158145,0.001707455891,0,0
star_only,37,4,45,55,0.05629921133,0.9246177879,0.001707455891,0,0
star_only,37,5,55,65,-0.01823888525,0.9995491352,0.001707455891,0,0
co_independent_only,37,0,5,15,-0.06181143612,0.7770716789,0,0.002845759818,0
co_independent_only,37,1,15,25,-0.03412651767,0.8923255771,0,0.002845759818,0
co_independent_only,37,2,25,35,0.03379602998,0.931726178,0,0.002845759818,0
co_independent_only,37,3,35,45,0.02278071867,0.9986816763,0,0.002845759818,0
co_independent_only,37,4,45,55,-0.04585326882,0.9343224355,0,0.002845759818,0
co_independent_only,37,5,55,65,-0.1075380758,0.9762370048,0,0.002845759818,0
star_plus_co_independent,37,0,5,15,-0.06180365423,0.6638950844,0.001707455891,0.002845759818,0
star_plus_co_independent,37,1,15,25,-0.03804305142,0.5910046813,0.001707455891,0.002845759818,0
star_plus_co_independent,37,2,25,35,0.03377983093,0.6208645164,0.001707455891,0.002845759818,0
star_plus_co_independent,37,3,35,45,0.04902107033,0.8262158145,0.001707455891,0.002845759818,0
star_plus_co_independent,37,4,45,55,0.05387006277,0.9246177879,0.001707455891,0.002845759818,0
star_plus_co_independent,37,5,55,65,-0.02526928364,0.9995491352,0.001707455891,0.002845759818,0
star_plus_co_correlated_control,37,0,5,15,-0.05853989441,0.6638950844,0.001707455891,0,0
star_plus_co_correlated_control,37,1,15,25,-0.03734958044,0.5910046813,0.001707455891,0,0
star_plus_co_correlated_control,37,2,25,35,0.03085399202,0.6208645164,0.001707455891,0,0
star_plus_co_correlated_control,37,3,35,45,0.04603436678,0.8262158145,0.001707455891,0,0
star_plus_co_correlated_control,37,4,45,55,0.054479923,0.9246177879,0.001707455891,0,0
star_plus_co_correlated_control,37,5,55,65,-0.01998422856,0.9995491352,0.001707455891,0,0
star_co_plus_hi_ctl01,37,0,5,15,-0.06166126609,0.6638950844,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl01,37,1,15,25,-0.03795170322,0.5910046813,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl01,37,2,25,35,0.03341696399,0.6208645164,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl01,37,3,35,45,0.04923937006,0.8262158145,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl01,37,4,45,55,0.05381673746,0.9246177879,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl01,37,5,55,65,-0.02612442371,0.9995491352,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl10,37,0,5,15,-0.0612786327,0.6638950844,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl10,37,1,15,25,-0.03770590687,0.5910046813,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl10,37,2,25,35,0.03219088421,0.6208645164,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl10,37,3,35,45,0.04982785586,0.8262158145,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl10,37,4,45,55,0.05367287127,0.9246177879,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl10,37,5,55,65,-0.02775786254,0.9995491352,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl49,37,0,5,15,-0.06062699843,0.6638950844,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl49,37,1,15,25,-0.03728623117,0.5910046813,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl49,37,2,25,35,0.03014629776,0.6208645164,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl49,37,3,35,45,0.05083636793,0.8262158145,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl49,37,4,45,55,0.05342594391,0.9246177879,0.001707455891,0.002845759818,0
star_co_plus_hi_ctl49,37,5,55,65,-0.02779255648,0.9995491352,0.001707455891,0.002845759818,0
star_only,38,0,5,15,-0.05964056513,0.7837180051,0,0,0
star_only,38,1,15,25,-0.03381973676,0.8431283422,0,0,0
star_only,38,2,25,35,0.03467225621,0.9311299035,0,0,0
star_only,38,3,35,45,0.01376792412,0.9992443178,0,0,0
star_only,38,4,45,55,-0.08719311877,0.9977871476,0,0,0
star_only,38,5,55,65,-0.1338164501,0.9930766312,0,0,0
co_independent_only,38,0,5,15,-0.06259082977,0.7770716789,0,0,0
co_independent_only,38,1,15,25,-0.03771265294,0.8923255771,0,0,0
co_independent_only,38,2,25,35,0.03772505871,0.931726178,0,0,0
co_independent_only,38,3,35,45,0.02003720609,0.9986816763,0,0,0
co_independent_only,38,4,45,55,-0.04131071357,0.9343224355,0,0,0
co_independent_only,38,5,55,65,-0.09894327797,0.9762370048,0,0,0
star_plus_co_independent,38,0,5,15,-0.06189610302,0.7837180051,0,0,0
star_plus_co_independent,38,1,15,25,-0.03506816875,0.8431283422,0,0,0
star_plus_co_independent,38,2,25,35,0.03775400256,0.9311299035,0,0,0
star_plus_co_independent,38,3,35,45,0.008892140553,0.9992443178,0,0,0
star_plus_co_independent,38,4,45,55,-0.0881840707,0.9977871476,0,0,0
star_plus_co_independent,38,5,55,65,-0.1342586858,0.9930766312,0,0,0
star_plus_co_correlated_control,38,0,5,15,-0.0590005987,0.7837180051,0,0,0
star_plus_co_correlated_control,38,1,15,25,-0.03298902286,0.8431283422,0,0,0
star_plus_co_correlated_control,38,2,25,35,0.03323087955,0.9311299035,0,0,0
star_plus_co_correlated_control,38,3,35,45,0.01446873254,0.9992443178,0,0,0
star_plus_co_correlated_control,38,4,45,55,-0.08631905963,0.9977871476,0,0,0
star_plus_co_correlated_control,38,5,55,65,-0.1316843371,0.9930766312,0,0,0
star_co_plus_hi_ctl01,38,0,5,15,-0.06238043631,0.7837180051,0,0,0
star_co_plus_hi_ctl01,38,1,15,25,-0.0354388403,0.8431283422,0,0,0
star_co_plus_hi_ctl01,38,2,25,35,0.03807070719,0.9311299035,0,0,0
star_co_plus_hi_ctl01,38,3,35,45,0.008174380636,0.9992443178,0,0,0
star_co_plus_hi_ctl01,38,4,45,55,-0.08892832565,0.9977871476,0,0,0
star_co_plus_hi_ctl01,38,5,55,65,-0.1350200214,0.9930766312,0,0,0
star_co_plus_hi_ctl10,38,0,5,15,-0.06368677052,0.7837180051,0,0,0
star_co_plus_hi_ctl10,38,1,15,25,-0.03643993379,0.8431283422,0,0,0
star_co_plus_hi_ctl10,38,2,25,35,0.0389323011,0.9311299035,0,0,0
star_co_plus_hi_ctl10,38,3,35,45,0.006364871351,0.9992443178,0,0,0
star_co_plus_hi_ctl10,38,4,45,55,-0.09171661581,0.9977871476,0,0,0
star_co_plus_hi_ctl10,38,5,55,65,-0.1370076109,0.9930766312,0,0,0
star_co_plus_hi_ctl49,38,0,5,15,-0.06592775784,0.7837180051,0,0,0
star_co_plus_hi_ctl49,38,1,15,25,-0.03816178946,0.8431283422,0,0,0
star_co_plus_hi_ctl49,38,2,25,35,0.04040554945,0.9311299035,0,0,0
star_co_plus_hi_ctl49,38,3,35,45,0.003262365682,0.9992443178,0,0,0
star_co_plus_hi_ctl49,38,4,45,55,-0.0963138156,0.9977871476,0,0,0
star_co_plus_hi_ctl49,38,5,55,65,-0.1442435441,0.9930766312,0,0,0
star_only,39,0,5,15,-0.06052037325,0.8260794325,0.05065452476,0,0
star_only,39,1,15,25,-0.03761379123,0.9644695881,0.05065452476,0,0
star_only,39,2,25,35,0.03259447352,0.967799992,0.05065452476,0,0
star_only,39,3,35,45,0.0415536634,0.9539272436,0.05065452476,0,0
star_only,39,4,45,55,0.037884625,0.8738394317,0.05065452476,0,0
star_only,39,5,55,65,0.02481396083,0.9745055654,0.05065452476,0,0
co_independent_only,39,0,5,15,-0.05923502471,0.7770716789,0,0.00796812749,0
co_independent_only,39,1,15,25,-0.03497210195,0.8923255771,0,0.00796812749,0
co_independent_only,39,2,25,35,0.03322034676,0.931726178,0,0.00796812749,0
co_independent_only,39,3,35,45,0.02812832162,0.9986816763,0,0.00796812749,0
co_independent_only,39,4,45,55,-0.03495899011,0.9343224355,0,0.00796812749,0
co_independent_only,39,5,55,65,-0.08756776034,0.9762370048,0,0.00796812749,0
star_plus_co_independent,39,0,5,15,-0.05945349297,0.8260794325,0.05065452476,0.00796812749,0
star_plus_co_independent,39,1,15,25,-0.03634765118,0.9644695881,0.05065452476,0.00796812749,0
star_plus_co_independent,39,2,25,35,0.03201091386,0.967799992,0.05065452476,0.00796812749,0
star_plus_co_independent,39,3,35,45,0.04427681464,0.9539272436,0.05065452476,0.00796812749,0
star_plus_co_independent,39,4,45,55,0.04290969984,0.8738394317,0.05065452476,0.00796812749,0
star_plus_co_independent,39,5,55,65,0.03229691618,0.9745055654,0.05065452476,0.00796812749,0
star_plus_co_correlated_control,39,0,5,15,-0.06020809947,0.8260794325,0.05065452476,0,0
star_plus_co_correlated_control,39,1,15,25,-0.03717721486,0.9644695881,0.05065452476,0,0
star_plus_co_correlated_control,39,2,25,35,0.03200417127,0.967799992,0.05065452476,0,0
star_plus_co_correlated_control,39,3,35,45,0.04165275608,0.9539272436,0.05065452476,0,0
star_plus_co_correlated_control,39,4,45,55,0.03765080653,0.8738394317,0.05065452476,0,0
star_plus_co_correlated_control,39,5,55,65,0.02420134621,0.9745055654,0.05065452476,0,0
star_co_plus_hi_ctl01,39,0,5,15,-0.05977090255,0.8260794325,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl01,39,1,15,25,-0.03685316692,0.9644695881,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl01,39,2,25,35,0.03190550123,0.967799992,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl01,39,3,35,45,0.04359721318,0.9539272436,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl01,39,4,45,55,0.04187679423,0.8738394317,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl01,39,5,55,65,0.03170371737,0.9745055654,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl10,39,0,5,15,-0.06062332197,0.8260794325,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl10,39,1,15,25,-0.03777586975,0.9644695881,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl10,39,2,25,35,0.03118516544,0.967799992,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl10,39,3,35,45,0.04200968684,0.9539272436,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl10,39,4,45,55,0.03914705776,0.8738394317,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl10,39,5,55,65,0.03026318987,0.9745055654,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl49,39,0,5,15,-0.06207320204,0.8260794325,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl49,39,1,15,25,-0.03934708446,0.9644695881,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl49,39,2,25,35,0.03089595091,0.967799992,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl49,39,3,35,45,0.03930170505,0.9539272436,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl49,39,4,45,55,0.03395232018,0.8738394317,0.05065452476,0.00796812749,0
star_co_plus_hi_ctl49,39,5,55,65,0.02659032961,0.9745055654,0.05065452476,0.00796812749,0
star_only,40,0,5,15,-0.06034698094,0.8040249808,0.006829823563,0,0
star_only,40,1,15,25,-0.03210793544,0.9069283185,0.006829823563,0,0
star_only,40,2,25,35,0.03416616146,0.9673310436,0.006829823563,0,0
star_only,40,3,35,45,0.01725622507,0.9632399721,0.006829823563,0,0
star_only,40,4,45,55,-0.06299472814,0.9212121955,0.006829823563,0,0
star_only,40,5,55,65,-0.02748449912,0.9511497571,0.006829823563,0,0
co_independent_only,40,0,5,15,-0.06113238985,0.7770716789,0,0.002276607854,0
co_independent_only,40,1,15,25,-0.03574900144,0.8923255771,0,0.002276607854,0
co_independent_only,40,2,25,35,0.03694983732,0.931726178,0,0.002276607854,0
co_independent_only,40,3,35,45,0.02410562798,0.9986816763,0,0.002276607854,0
co_independent_only,40,4,45,55,-0.04275950135,0.9343224355,0,0.002276607854,0
co_independent_only,40,5,55,65,-0.1049062363,0.9762370048,0,0.002276607854,0
star_plus_co_independent,40,0,5,15,-0.0611862375,0.8040249808,0.006829823563,0.002276607854,0
star_plus_co_independent,40,1,15,25,-0.03148244811,0.9069283185,0.006829823563,0.002276607854,0
star_plus_co_independent,40,2,25,35,0.03631156395,0.9673310436,0.006829823563,0.002276607854,0
star_plus_co_independent,40,3,35,45,0.01724483386,0.9632399721,0.006829823563,0.002276607854,0
star_plus_co_independent,40,4,45,55,-0.06622697184,0.9212121955,0.006829823563,0.002276607854,0
star_plus_co_independent,40,5,55,65,-0.03194604527,0.9511497571,0.006829823563,0.002276607854,0
star_plus_co_correlated_control,40,0,5,15,-0.06244953407,0.8040249808,0.006829823563,0.06260671599,0
star_plus_co_correlated_control,40,1,15,25,-0.03407524302,0.9069283185,0.006829823563,0.06260671599,0
star_plus_co_correlated_control,40,2,25,35,0.03780062302,0.9673310436,0.006829823563,0.06260671599,0
star_plus_co_correlated_control,40,3,35,45,0.0150867853,0.9632399721,0.006829823563,0.06260671599,0
star_plus_co_correlated_control,40,4,45,55,-0.06506187304,0.9212121955,0.006829823563,0.06260671599,0
star_plus_co_correlated_control,40,5,55,65,-0.02787900969,0.9511497571,0.006829823563,0.06260671599,0
star_co_plus_hi_ctl01,40,0,5,15,-0.06094279816,0.8040249808,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl01,40,1,15,25,-0.0314732398,0.9069283185,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl01,40,2,25,35,0.03607798662,0.9673310436,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl01,40,3,35,45,0.01692406916,0.9632399721,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl01,40,4,45,55,-0.06587423051,0.9212121955,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl01,40,5,55,65,-0.02998500108,0.9511497571,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl10,40,0,5,15,-0.06028931634,0.8040249808,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl10,40,1,15,25,-0.03139040865,0.9069283185,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl10,40,2,25,35,0.03554367125,0.9673310436,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl10,40,3,35,45,0.01606475248,0.9632399721,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl10,40,4,45,55,-0.06492291599,0.9212121955,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl10,40,5,55,65,-0.02583195342,0.9511497571,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl49,40,0,5,15,-0.05917876998,0.8040249808,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl49,40,1,15,25,-0.03093596484,0.9069283185,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl49,40,2,25,35,0.0348192068,0.9673310436,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl49,40,3,35,45,0.01461030232,0.9632399721,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl49,40,4,45,55,-0.06329128011,0.9212121955,0.006829823563,0.002276607854,0
star_co_plus_hi_ctl49,40,5,55,65,-0.01936194462,0.9511497571,0.006829823563,0.002276607854,0
star_only,41,0,5,15,-0.05937733614,0.7884271009,0,0,0
star_only,41,1,15,25,-0.03635234023,0.9345587917,0,0,0
star_only,41,2,25,35,0.03455220061,0.98310821,0,0,0
star_only,41,3,35,45,0.02369226711,0.9353998476,0,0,0
star_only,41,4,45,55,-0.07304221451,0.8398495262,0,0,0
star_only,41,5,55,65,-0.117578184,0.9767428046,0,0,0
co_independent_only,41,0,5,15,-0.06071386662,0.7770716789,0,0,0
co_independent_only,41,1,15,25,-0.03178382281,0.8923255771,0,0,0
co_independent_only,41,2,25,35,0.03516438028,0.931726178,0,0,0
co_independent_only,41,3,35,45,0.03454079527,0.9986816763,0,0,0
co_independent_only,41,4,45,55,-0.0296537211,0.9343224355,0,0,0
co_independent_only,41,5,55,65,-0.08905947184,0.9762370048,0,0,0
star_plus_co_independent,41,0,5,15,-0.05986538637,0.7884271009,0,0,0
star_plus_co_independent,41,1,15,25,-0.03199254744,0.9345587917,0,0,0
star_plus_co_independent,41,2,25,35,0.0344489001,0.98310821,0,0,0
star_plus_co_independent,41,3,35,45,0.0334413425,0.9353998476,0,0,0
star_plus_co_independent,41,4,45,55,-0.06375750135,0.8398495262,0,0,0
star_plus_co_independent,41,5,55,65,-0.107146236,0.9767428046,0,0,0
star_plus_co_correlated_control,41,0,5,15,-0.0618637371,0.7884271009,0,0.0734206033,0
star_plus_co_correlated_control,41,1,15,25,-0.03909067528,0.9345587917,0,0.0734206033,0
star_plus_co_correlated_control,41,2,25,35,0.03931383947,0.98310821,0,0.0734206033,0
star_plus_co_correlated_control,41,3,35,45,0.02160812204,0.9353998476,0,0.0734206033,0
star_plus_co_correlated_control,41,4,45,55,-0.07600148979,0.8398495262,0,0.0734206033,0
star_plus_co_correlated_control,41,5,55,65,-0.1257808402,0.9767428046,0,0.0734206033,0
star_co_plus_hi_ctl01,41,0,5,15,-0.05993123546,0.7884271009,0,0,0
star_co_plus_hi_ctl01,41,1,15,25,-0.03186653399,0.9345587917,0,0,0
star_co_plus_hi_ctl01,41,2,25,35,0.03482357165,0.98310821,0,0,0
star_co_plus_hi_ctl01,41,3,35,45,0.03376469646,0.9353998476,0,0,0
star_co_plus_hi_ctl01,41,4,45,55,-0.06343747404,0.8398495262,0,0,0
star_co_plus_hi_ctl01,41,5,55,65,-0.1059393947,0.9767428046,0,0,0
star_co_plus_hi_ctl10,41,0,5,15,-0.06010863949,0.7884271009,0,0,0
star_co_plus_hi_ctl10,41,1,15,25,-0.03152711098,0.9345587917,0,0,0
star_co_plus_hi_ctl10,41,2,25,35,0.03575320859,0.98310821,0,0,0
star_co_plus_hi_ctl10,41,3,35,45,0.03463659469,0.9353998476,0,0,0
star_co_plus_hi_ctl10,41,4,45,55,-0.06257416389,0.8398495262,0,0,0
star_co_plus_hi_ctl10,41,5,55,65,-0.09968956753,0.9767428046,0,0,0
star_co_plus_hi_ctl49,41,0,5,15,-0.06041228354,0.7884271009,0,0,0
star_co_plus_hi_ctl49,41,1,15,25,-0.03084176316,0.9345587917,0,0,0
star_co_plus_hi_ctl49,41,2,25,35,0.03734442583,0.98310821,0,0,0
star_co_plus_hi_ctl49,41,3,35,45,0.03613148062,0.9353998476,0,0,0
star_co_plus_hi_ctl49,41,4,45,55,-0.06128152142,0.8398495262,0,0,0
star_co_plus_hi_ctl49,41,5,55,65,-0.08859491473,0.9767428046,0,0,0
star_only,42,0,5,15,-0.05995685416,0.7652377412,0,0,0
star_only,42,1,15,25,-0.03348824322,0.721775013,0,0,0
star_only,42,2,25,35,0.03466332616,0.8379921298,0,0,0
star_only,42,3,35,45,0.02760047123,0.9162383668,0,0,0
star_only,42,4,45,55,-0.05009143275,0.9994376729,0,0,0
star_only,42,5,55,65,-0.02172775093,0.9962553282,0,0,0
co_independent_only,42,0,5,15,-0.05726201418,0.7770716789,0,0,0
co_independent_only,42,1,15,25,-0.03359809159,0.8923255771,0,0,0
co_independent_only,42,2,25,35,0.03383047966,0.931726178,0,0,0
co_independent_only,42,3,35,45,0.02902666352,0.9986816763,0,0,0
co_independent_only,42,4,45,55,-0.03653820658,0.9343224355,0,0,0
co_independent_only,42,5,55,65,-0.09876852771,0.9762370048,0,0,0
star_plus_co_independent,42,0,5,15,-0.05697135391,0.7652377412,0,0,0
star_plus_co_independent,42,1,15,25,-0.03133725353,0.721775013,0,0,0
star_plus_co_independent,42,2,25,35,0.03363644091,0.8379921298,0,0,0
star_plus_co_independent,42,3,35,45,0.03173876513,0.9162383668,0,0,0
star_plus_co_independent,42,4,45,55,-0.04654624712,0.9994376729,0,0,0
star_plus_co_independent,42,5,55,65,-0.02421188362,0.9962553282,0,0,0
star_plus_co_correlated_control,42,0,5,15,-0.06068198289,0.7652377412,0,0.02162777462,0
star_plus_co_correlated_control,42,1,15,25,-0.03420540177,0.721775013,0,0.02162777462,0
star_plus_co_correlated_control,42,2,25,35,0.03624030689,0.8379921298,0,0.02162777462,0
star_plus_co_correlated_control,42,3,35,45,0.02700784528,0.9162383668,0,0.02162777462,0
star_plus_co_correlated_control,42,4,45,55,-0.05063064117,0.9994376729,0,0.02162777462,0
star_plus_co_correlated_control,42,5,55,65,-0.0214000828,0.9962553282,0,0.02162777462,0
star_co_plus_hi_ctl01,42,0,5,15,-0.05747973342,0.7652377412,0,0,0
star_co_plus_hi_ctl01,42,1,15,25,-0.03150457957,0.721775013,0,0,0
star_co_plus_hi_ctl01,42,2,25,35,0.03491989155,0.8379921298,0,0,0
star_co_plus_hi_ctl01,42,3,35,45,0.03226194959,0.9162383668,0,0,0
star_co_plus_hi_ctl01,42,4,45,55,-0.04603673038,0.9994376729,0,0,0
star_co_plus_hi_ctl01,42,5,55,65,-0.02273254843,0.9962553282,0,0,0
star_co_plus_hi_ctl10,42,0,5,15,-0.05885035812,0.7652377412,0,0,0
