radius_kpc,vstar_total_primary_km_s,v2_star_primary_km2_s2,v2_h2_alpha3.20_h0.1_km2_s2,vbar_alpha3.20_h0.1_km_s,v2_h2_alpha3.20_h0.3_km2_s2,vbar_alpha3.20_h0.3_km_s,v2_h2_alpha3.20_h0.5_km2_s2,vbar_alpha3.20_h0.5_km_s,v2_h2_alpha4.35_h0.1_km2_s2,vbar_alpha4.35_h0.1_km_s,v2_h2_alpha4.35_h0.3_km2_s2,vbar_alpha4.35_h0.3_km_s,v2_h2_alpha4.35_h0.5_km2_s2,vbar_alpha4.35_h0.5_km_s,v2_h2_alpha5.50_h0.1_km2_s2,vbar_alpha5.50_h0.1_km_s,v2_h2_alpha5.50_h0.3_km2_s2,vbar_alpha5.50_h0.3_km_s,v2_h2_alpha5.50_h0.5_km2_s2,vbar_alpha5.50_h0.5_km_s,uses_halpha_endpoint_or_dark_discrepancy
2.250000000000001,177.15040681415698,31382.266634421318,-129.93763103004406,176.49076353849497,135.9552891149679,177.38217076102183,220.81363624330695,177.68237966502426,-176.63396718146583,176.35842275958788,184.81422114065975,177.51983955580286,300.1685367682457,177.90554500619356,-223.33030333288818,176.22598259648916,233.67315316635126,177.65740166945955,379.5234372931842,178.12843075847186,False
2.3000000000000007,177.45708605868018,31491.01739243782,-265.62653647130867,176.35027132863618,122.48538320982532,177.64369951620597,219.1883750864753,177.98121862054745,-361.0860730156848,176.07941009992967,166.5035678008565,177.76755092647002,297.9591973831774,178.2023709268533,-456.5456095600619,175.8081315656214,210.5217523918873,177.89131610898306,376.7300196798793,178.42324911918993,False
2.350000000000001,177.78762471078906,31608.439500304372,-412.71015544365997,176.19568837391492,127.61443791847721,177.9897908208461,222.1974321219255,178.31889137049666,-561.0278675562251,175.77429530350898,173.47587654543017,178.11857588436843,302.04963429074263,178.54265378830854,-709.3455796687907,175.35188957445712,219.3373151723828,178.24726789968608,381.9018364595595,178.7661361218635,False
2.400000000000001,178.14000737885215,31733.862228937498,-519.2304768285679,176.19746855212694,155.88834602393888,178.432948599283,229.65398267667072,178.69266191425646,-705.828929438834,175.667155357988,211.91072037629195,178.589863990616,312.1858827010994,178.92344542297187,-892.427382049101,175.13523637166003,267.933094728645,178.7466416314977,394.717782725528,179.1539316399493,False
2.450000000000001,178.51235449821678,31866.660708497016,-376.4098480229282,177.04412745966548,207.26188153851908,178.97054977173204,240.66577686711614,179.09762885700948,-511.68213715616764,176.66168452389735,281.7466202164243,179.1785211019276,327.15504042873596,179.33892473683656,-646.9544262894079,176.27841186511694,356.2313588943296,179.386251320863,413.6443039903559,179.5798963952434,False
2.500000000000001,178.90291317234562,32006.252341551837,314.6061978516673,179.69628163557974,273.8263078326391,179.57438664902728,253.66536193749317,179.52684419475185,427.6678002046103,180.01059756582816,372.23263720999387,179.84817672067655,344.82635138378004,179.78055728018253,540.7294025575532,180.32436562583405,470.63896658734853,180.1215506238192,435.98734083006656,180.0339128203886,False
2.5500000000000007,179.31004864871858,32152.093546405824,1011.3571290780262,182.34463528981692,340.77984971964395,180.19429099211618,266.6417258542727,179.97208909707663,1374.8135973404424,183.33854610320975,463.24760821264096,180.53379258367238,362.46609608315197,180.23811257388093,1738.2700656028576,184.3270977244018,585.7153667056381,180.8726569250793,458.2904663120313,180.5037439900454,False
2.600000000000001,179.73223638449653,32303.67679577254,1156.6931619292466,183.21995989786544,392.87632495936305,180.77941692522975,277.5257094979453,180.42513777091827,1572.3797669975693,184.35086197260847,534.0662542416339,181.16949940072232,377.26151134876966,180.7013174869117,1988.0663720658924,185.47486868875814,675.2561835239051,181.5587437783997,476.99731319959363,180.9770757398751,False
2.650000000000001,180.1680546602944,32460.527920074826,1042.6688581969981,183.27975937675595,421.19765376165867,181.3000428199504,284.59514783533615,180.8790647566644,1417.3779791115444,184.29915712806746,572.565560582255,181.71701470510803,386.87152908866,181.1615644900952,1792.0871000260909,185.31294730544505,723.9334674028511,182.1330319852965,489.1479103419842,181.4436243844138,False
2.700000000000001,180.6161777034684,32622.203648210874,882.2209107419588,183.20384663591804,424.73144144352534,181.75223226333128,286.75615610594485,181.3291314113286,1199.2690505398502,184.06710070513654,577.3693032122919,182.17165475032795,389.80914970651867,181.61306916625645,1516.317190337742,184.92632506431517,730.0071649810588,182.59011379656195,492.86214330709265,181.89656369922997,False
