baseline_id,galaxy,split,r_kpc,x_r_over_rmax,v_observed_kms,v_baseline_kms,q_required,u_required_kms,u_predicted_combined_kms,u_predicted_distance_context_kms,u_predicted_morphology_plus_distance_kms,u_predicted_morphology_plus_orientation_kms,u_predicted_morphology_proxy_kms,u_predicted_observer_geometry_kms,u_predicted_orientation_quality_kms,u_predicted_radial_only_kms
tpg_v6,UGC04499,holdout,8.18,1,74.3,82.9112061698,-2.87238939227e-05,-8.61120676242,1.1464333833,-1.02612274001,-1.05037565623,3.40816978204,-1.65218087431,-0.415106819475,-0.12669087494,-2.05047971906
tpg_v6,UGC05005,train,0.78,0.0272631946872,14.5,24.5639922945,-3.35698649837e-05,-10.0639923382,4.29165610418,-0.193227660094,0.342646281401,6.54466938028,1.45490808824,4.86637343709,3.33823409137,-2.03309760679
tpg_v6,UGC05005,train,2.34,0.0817895840615,32.6,45.8149395577,-4.40802943277e-05,-13.2149397859,4.42541388637,-0.212456424403,0.339079741423,6.76131797545,1.47268950043,5.27384711572,4.86614704214,-1.31761933814
tpg_v6,UGC05005,train,3.91,0.136665501573,48.6,61.3932849737,-4.26738067112e-05,-12.7932854062,4.42792896485,-0.235678639876,0.286435323056,6.80723499215,1.3421675577,5.62562751109,6.15124511706,-0.722352489763
tpg_v6,UGC05005,train,5.47,0.191191890947,58.1,70.7435012032,-4.21741823435e-05,-12.6435017889,4.55902666684,-0.262715571409,0.285667280131,6.98951362105,1.36347959578,5.91637536329,7.19029465527,-0.247543262663
tpg_v6,UGC05005,train,7.04,0.246067808459,65.9,75.1826921317,-3.09637297359e-05,-9.28269264638,4.627630003,-0.294031937451,0.27892858523,7.01377094147,1.33246490737,6.14895288693,8.00986622183,0.120295231821
tpg_v6,UGC05005,train,8.6,0.300594197833,72.5,79.9948244696,-2.50000450473e-05,-7.49482495484,4.75397653041,-0.3293458927,0.309225125727,7.03377999751,1.38665154451,6.31953933001,8.61265642988,0.383813969185
tpg_v6,UGC05005,train,10.17,0.355470115344,78.6,84.0629923698,-1.82225824106e-05,-5.46299277198,4.79182139766,-0.369228271295,0.327312930981,6.83932871567,1.36397744794,6.42945637626,9.01964277613,0.553790985652
tpg_v6,UGC05005,train,17.97,0.628102062216,97.1,98.3028772525,-4.01236704995e-06,-1.2028773803,5.97281587553,-0.63603253066,0.92248315618,6.43855033002,2.57929182682,6.02703030608,8.5302669035,0.237849696342
tpg_v6,UGC05005,train,21.07,0.736455784691,99.4,100.663766755,-4.21547261097e-06,-1.26376689568,6.84705299505,-0.775969416239,1.36442378646,6.57918868269,3.59947158084,5.41277814908,7.416413831,-0.289216996144
tpg_v6,UGC05005,train,22.72,0.794127927298,100,101.736357998,-5.79186750237e-06,-1.73635819495,7.54854482415,-0.858817720301,1.7171601926,6.8446929436,4.44971207508,4.9767754974,6.66673963543,-0.631366598335
tpg_v6,UGC05005,train,28.61,1,99.1,106.074795436,-2.32654160121e-05,-6.97479625266,1.28522090966,-1.20438108947,-0.888959944704,-1.36064566717,-3.32390120419,2.78468295874,3.37310984721,-2.05047971906
tpg_v6,UGC05253,train,0.13,0.00243948207919,232,126.960292761,0.000350374878218,105.039745962,-6.34194905511,-0.144965330741,-0.904318062746,-11.5596795652,-4.43100581608,-3.23925573193,-0.364297039597,-2.40175643081
tpg_v6,UGC05253,train,0.25,0.00469131169075,233,186.801435403,0.00015410189984,46.1985873356,-6.35159862479,-0.145527659921,-0.905979426645,-11.6261616521,-4.43827035643,-3.2353986832,-0.36622541214,-2.3671771723
tpg_v6,UGC05253,train,0.38,0.00713079376994,234,215.453102385,6.18658259997e-05,18.5469080426,-6.35965020954,-0.146143521315,-0.907549966443,-11.6868465599,-4.44345646884,-3.23135162995,-0.36858406559,-2.32997408064
tpg_v6,UGC05253,train,0.51,0.00957027584913,235,229.136684595,1.95579267008e-05,5.86331891901,-6.36540810747,-0.146766331176,-0.908883145188,-11.7365199343,-4.44604275459,-3.22744132402,-0.371221945389,-2.29303843481
tpg_v6,UGC05253,train,0.63,0.0118221054607,236,236.106814616,-3.5629542768e-07,-0.106814682038,-6.3688593792,-0.147347408885,-0.909919713091,-11.7732919926,-4.44630736575,-3.2239532503,-0.373903733405,-2.25918080528
tpg_v6,UGC05253,train,0.76,0.0142615875399,237,239.266971049,-7.5618062381e-06,-2.26697247904,-6.37020072398,-0.147983610498,-0.910794099647,-11.8014599466,-4.44386764242,-3.22030613479,-0.377075297984,-2.22275764151
tpg_v6,UGC05253,train,0.89,0.0167010696191,238,241.141698636,-1.04795853211e-05,-3.14170064224,-6.36975651937,-0.148626791065,-0.91148947554,-11.8206779475,-4.43938808593,-3.21679598998,-0.380522668386,-2.18660001325
tpg_v6,UGC05253,train,1.01,0.0189528992306,239,243.286551902,-1.42984073192e-05,-4.2865546757,-6.36864983206,-0.149226699563,-0.912057720334,-11.8346083051,-4.43443237937,-3.21367749405,-0.383948642526,-2.15345885825
tpg_v6,UGC05253,train,1.14,0.0213923813098,240,244.388692841,-1.46391131207e-05,-4.38869570539,-6.3657226196,-0.149883330511,-0.912500505382,-11.84091935,-4.4270827578,-3.21043096926,-0.387923119774,-2.11781003838
tpg_v6,UGC05253,train,1.27,0.023831863389,240,244.031957154,-1.34491701654e-05,-4.03195978194,-6.36036604254,-0.150546970901,-0.912698582681,-11.8350611531,-4.41695945703,-3.20732163858,-0.392169982318,-2.08242484373
tpg_v6,UGC05253,train,1.39,0.0260836930006,241,245.072834473,-1.35855223873e-05,-4.07283714969,-6.35602454702,-0.151165792447,-0.912948290074,-11.8318465338,-4.40825742988,-3.2045733232,-0.396330913235,-2.04999500881
tpg_v6,UGC05253,train,1.52,0.0285231750798,242,245.63673044,-1.21308350117e-05,-3.63673284575,-6.34999676168,-0.151842941847,-0.913089591259,-11.8213763078,-4.39730099077,-3.20172804215,-0.401098304691,-2.01511494886
tpg_v6,UGC05253,train,1.65,0.0309626571589,242,245.463877806,-1.15542602996e-05,-3.46388009558,-6.34217834528,-0.152527131174,-0.913056519271,-11.8015744476,-4.38428382433,-3.1990201786,-0.406134660916,-1.98049660382
tpg_v6,UGC05253,train,1.77,0.0332144867705,243,245.200510082,-7.34011641131e-06,-2.20051154095,-6.33407993669,-0.15316494803,-0.912944245345,-11.778346426,-4.37123575239,-3.19664264654,-0.411021319263,-1.94877293454
tpg_v6,UGC05253,train,1.9,0.0356539688497,244,245.006706828,-3.3580147569e-06,-1.00670749797,-6.32471983297,-0.153862704996,-0.912771881048,-11.7495686664,-4.35639738222,-3.19419926223,-0.416571626465,-1.91465605053
tpg_v6,UGC05253,train,2.03,0.0380934509289,244,244.978858426,-3.26512242486e-06,-0.97885907742,-6.31501280826,-0.154567532376,-0.912573725132,-11.7182574338,-4.34112189523,-3.19189351881,-0.422387477912,-1.88079897112
tpg_v6,UGC05253,train,2.16,0.0405329330081,244,245.156996455,-3.85932732391e-06,-1.15699722466,-6.30546217217,-0.155279440602,-0.912398700441,-11.686875734,-4.32597861706,-3.18972549271,-0.428467703424,-1.84720104276
tpg_v6,UGC05253,train,2.28,0.0427847626196,245,245.675783353,-2.25417213655e-06,-0.67578380557,-6.29738720925,-0.15594288045,-0.912315626564,-11.6607693627,-4.31279444122,-3.18784653826,-0.434313858829,-1.81641702098
tpg_v6,UGC05253,train,2.41,0.0452242446988,245,246.524577286,-5.08544584602e-06,-1.5245783102,-6.28943284035,-0.156668435,-0.912311803761,-11.6355600463,-4.29936411987,-3.18594356798,-0.440899207037,-1.78331562321
tpg_v6,UGC05253,train,2.54,0.047663726778,246,247.659470436,-5.53540129739e-06,-1.65947156096,-6.28251379919,-0.157401100881,-0.912412981264,-11.6146547428,-4.28705712516,-3.18417853841,-0.447745508783,-1.75047146619
tpg_v6,UGC05253,train,2.66,0.0499155563896,246,248.705260469,-9.02378374869e-06,-2.70526231048,-6.27632902595,-0.158083728702,-0.912530325877,-11.5956648848,-4.27588276527,-3.18267177903,-0.454295775512,-1.7203815378
tpg_v6,UGC05253,train,2.79,0.0523550384688,246,249.884343772,-1.29567850197e-05,-3.88434642885,-6.27015704434,-0.158830099536,-0.912713898018,-11.5769902559,-4.26433248407,-3.18117223488,-0.46164062202,-1.68803023769
tpg_v6,UGC05253,train,2.92,0.0547945205479,247,250.903197431,-1.30196741731e-05,-3.90320012273,-6.26372333569,-0.159583612189,-0.912876116951,-11.5562880601,-4.25243890986,-3.17981085484,-0.469243001541,-1.65593426802
tpg_v6,UGC05253,train,3.04,0.0570463501595,247,251.756485071,-1.58659373691e-05,-4.75648836236,-6.25779865713,-0.160285510242,-0.913027721973,-11.5366375106,-4.24143434328,-3.17867689331,-0.476488150245,-1.62653327857
tpg_v6,UGC05253,train,3.17,0.0594858322387,247,252.489806131,-1.83120348585e-05,-5.48980994121,-6.25118552654,-0.161052786476,-0.913178442697,-11.5136802425,-4.22924854787,-3.17758142829,-0.484582496594,-1.59492649215
tpg_v6,UGC05253,train,3.3,0.0619253143179,247,253.051369475,-2.01852098783e-05,-6.05137368467,-6.24413956556,-0.161827235016,-0.91329317758,-11.4877848895,-4.21652162698,-3.17662435079,-0.492930955429,-1.56357312585
tpg_v6,UGC05253,train,3.42,0.0641771439294,247,253.398219016,-2.13421762368e-05,-6.39822347311,-6.23708177187,-0.162548485563,-0.91334586953,-11.4605298669,-4.20410487606,-3.17586378987,-0.50086175676,-1.53485592089
tpg_v6,UGC05253,train,3.55,0.0666166260086,248,253.630734002,-1.8782120073e-05,-5.63073794312,-6.22912282402,-0.163336756313,-0.913379425177,-11.428703811,-4.19025316949,-3.17517305699,-0.509695604488,-1.50398806416
tpg_v6,UGC05253,train,3.68,0.0690561080878,248,254.073068626,-2.02575906184e-05,-6.07307288465,-6.22246422978,-0.164132229855,-0.913538763238,-11.4026336954,-4.1778221869,-3.17462093501,-0.518780144177,-1.47337171726
tpg_v6,UGC05253,train,3.8,0.0713079376994,248,254.305889629,-2.10341984471e-05,-6.30589405451,-6.21545502442,-0.164872915156,-0.913603785394,-11.3736250018,-4.16532404736,-3.17423437748,-0.527387368788,-1.44533314234
tpg_v6,UGC05253,train,3.93,0.0737474197786,248,254.343733708,-2.11604327982e-05,-6.3437381609,-6.20717065032,-0.165682269537,-0.913618063972,-11.337924009,-4.15095152001,-3.17394902974,-0.536950719435,-1.41519863133
tpg_v6,UGC05253,train,4.06,0.0761869018578,248,254.316089666,-2.10682221346e-05,-6.31609409942,-6.19868222726,-0.166498857197,-0.913616680688,-11.3004515866,-4.13629711829,-3.17380251629,-0.546761341516,-1.38531371983
tpg_v6,UGC05253,train,4.18,0.0784387314693,248,254.130483881,-2.04491074332e-05,-6.1304881813,-6.1902249901,-0.167259059512,-0.913557302661,-11.2620572096,-4.12201547495,-3.17379056492,-0.556035760059,-1.35794862052
tpg_v6,UGC05253,train,4.31,0.0808782135485,248,253.843198658,-1.94908263902e-05,-5.84320275197,-6.18065533817,-0.16808958664,-0.913465564139,-11.2175666735,-4.10603075265,-3.17391125531,-0.566318615164,-1.32854187124
tpg_v6,UGC05253,train,4.44,0.0833176956277,248,253.528210476,-1.84401381562e-05,-5.5282143437,-6.17076019457,-0.168927377534,-0.913346150882,-11.1706630663,-4.08962296801,-3.1741710034,-0.576845321179,-1.29938281116
tpg_v6,UGC05253,train,4.56,0.0855695252393,248,253.159012856,-1.72086265761e-05,-5.15901646006,-6.16110879286,-0.169707179125,-0.913187467456,-11.1240184924,-4.07383433628,-3.17453426095,-0.586777704305,-1.27268603301
tpg_v6,UGC05253,train,4.69,0.0880090073184,248,252.696600859,-1.56661850866e-05,-4.6966041346,-6.15047679324,-0.170558968115,-0.913010389172,-11.0717692545,-4.05648101172,-3.17506164249,-0.597770065408,-1.24400146148
tpg_v6,UGC05253,train,4.82,0.0904484893976,248,252.241094487,-1.41467782992e-05,-4.24109743911,-6.13996864183,-0.171418051358,-0.912854014229,-11.0192268487,-4.0392065911,-3.17572830512,-0.609002856894,-1.21556266884
tpg_v6,UGC05253,train,4.94,0.0927003190092,248,251.775164575,-1.25926023054e-05,-3.77516719774,-6.12967652271,-0.172217534484,-0.912643069942,-10.9670938836,-4.02252728247,-3.17646737436,-0.619583975255,-1.1895290574
tpg_v6,UGC05253,train,4.99,0.0936385813473,248,251.575522228,-1.192666665e-05,-3.57552471075,-6.12540934121,-0.17255249138,-0.91256325391,-10.9452914884,-4.01559559787,-3.1768103797,-0.624052724738,-1.17874324104
tpg_v6,UGC05253,train,5.07,0.0951398010884,248,251.241077456,-1.08110781848e-05,-3.24107970265,-6.11837441584,-0.173090674452,-0.912417426132,-10.908984431,-4.00424000535,-3.17740210004,-0.631275843896,-1.16156107963
tpg_v6,UGC05253,train,5.2,0.0975792831676,248,250.671657187,-8.9116952868e-06,-2.67165903498,-6.10670421647,-0.17397113916,-0.912168209393,-10.8480503508,-3.98547244783,-3.1784763302,-0.643204722394,-1.13383697045
tpg_v6,UGC05253,train,5.45,0.102270594858,247,249.611958779,-8.71256264564e-06,-2.61196057102,-6.08138133087,-0.175684966144,-0.910748143682,-10.7258175919,-3.94619010876,-3.18093453674,-0.66680672436,-1.0812044033
tpg_v6,UGC05253,train,5.58,0.104710076938,247,248.977138402,-6.59502833473e-06,-1.97713975505,-6.06659381001,-0.176586901432,-0.909375264072,-10.6613513742,-3.92401099465,-3.18241698744,-0.679421691408,-1.05418939359
tpg_v6,UGC05253,train,5.7,0.106961906549,247,248.402439328,-4.67803724977e-06,-1.40244028572,-6.05325270423,-0.177425994411,-0.907855433046,-10.6075454005,-3.9039192159,-3.1839094884,-0.691272592196,-1.02946665223
tpg_v6,UGC05253,train,5.83,0.109401388628,247,247.660922505,-2.20460167517e-06,-0.660922955109,-6.03948677249,-0.178342103682,-0.906100763248,-10.5550022305,-3.88292509951,-3.18566086136,-0.70433348053,-1.00291511006
tpg_v6,UGC05253,train,6.47,0.121411146557,247,244.857126109,7.14786271682e-06,2.14287533332,-6.02452840501,-0.18296006178,-0.911580590408,-10.3948532176,-3.83532634965,-3.19632493534,-0.771966761777,-0.875687236212
tpg_v6,UGC05253,train,6.59,0.123662976168,246,244.499516727,5.00507680195e-06,1.50048427694,-6.02083025475,-0.183845958263,-0.912720996915,-10.3551377715,-3.82518094028,-3.19870280946,-0.785257714914,-0.852473383219
tpg_v6,UGC05253,train,6.66,0.124976543442,246,244.331810077,5.56448634555e-06,1.66819103904,-6.01896915415,-0.18436566089,-0.913447237235,-10.3325901264,-3.81955968376,-3.20014514423,-0.793098707433,-0.839024955305
tpg_v6,UGC05253,train,6.72,0.126102458247,246,244.148750746,6.17510695205e-06,1.85125049157,-6.01685574406,-0.184812839986,-0.91404315911,-10.309970181,-3.81412372909,-3.20141383978,-0.799870956854,-0.827552168039
tpg_v6,UGC05253,train,6.85,0.128541940327,246,243.896195015,7.01754274859e-06,2.10380638972,-6.01339304148,-0.185787178827,-0.91551993172,-10.2653201826,-3.80359671053,-3.2042653446,-0.814706356367,-0.802866526672
tpg_v6,UGC05253,train,6.97,0.130793769938,246,243.715814516,7.61922772444e-06,2.28418700757,-6.01008261107,-0.186693196289,-0.91695357702,-10.2211093337,-3.79363283857,-3.20702225048,-0.82859674059,-0.780288304799
tpg_v6,UGC05253,train,7.1,0.133233252017,246,243.557952947,8.14579758716e-06,2.44204868103,-6.00473542891,-0.187681905055,-0.918163846607,-10.1670664875,-3.78088799297,-3.21014411335,-0.843856077239,-0.756053853162
tpg_v6,UGC05253,train,7.23,0.135672734096,246,243.46788023,8.44624802888e-06,2.53212145745,-5.99805988466,-0.188678101426,-0.918865150256,-10.1121782619,-3.76669725472,-3.2134066741,-0.859334150935,-0.73205306503
tpg_v6,UGC05253,train,8.32,0.156126853068,246,242.930948398,1.02372610152e-05,3.06905364295,-5.93058724979,-0.197326831529,-0.916677205505,-9.68110233196,-3.63375250371,-3.24630790369,-0.997558295702,-0.53991975395
tpg_v6,UGC05253,train,10,0.18765246763,245,240.794105929,1.40293617129e-05,4.20589683208,-5.93182978556,-0.211703529678,-0.918990842655,-9.54298383718,-3.54045205301,-3.31650407203,-1.2389611385,-0.274978051465
tpg_v6,UGC05253,train,11.61,0.217864514918,245,239.80847567,1.73170724808e-05,5.19152772437,-5.90593933542,-0.226690771826,-0.900213564384,-9.46639417088,-3.41234494842,-3.40608961403,-1.50052654834,-0.0554274128174
tpg_v6,UGC05253,train,13.35,0.250516044286,246,235.672597494,3.44485289614e-05,10.3274091718,-5.9960701276,-0.244242442872,-0.888095599955,-9.95853968324,-3.39818823629,-3.52763454569,-1.81386626179,0.14550187678
tpg_v6,UGC05253,train,14.98,0.28110339651,245,232.20887794,4.26666175983e-05,12.7911301643,-6.17592419919,-0.261982407265,-0.90155893222,-10.604678621,-3.48375082552,-3.66495513616,-2.13385640564,0.300830554072
tpg_v6,UGC05253,train,16.61,0.311690748733,245,229.787727268,5.07427117264e-05,15.212282274,-6.40637425212,-0.280998910972,-0.930962968633,-11.2773176535,-3.61795220051,-3.82512355684,-2.47708359896,0.425652090909
tpg_v6,UGC05253,train,18.34,0.344154625633,245,228.606691287,5.46822260121e-05,16.3933189451,-6.70189447798,-0.302601435653,-0.982942685277,-11.9531564225,-3.80964650291,-4.02027981543,-2.86421195158,0.526197464405
tpg_v6,UGC05253,train,19.97,0.374741977857,245,228.565544544,5.48194768522e-05,16.4344657118,-6.88744179033,-0.324314202777,-0.997501524189,-12.3919097053,-3.87367316679,-4.22802094019,-3.24806069615,0.592197839625
tpg_v6,UGC05253,train,21.6,0.405329330081,245,228.093433144,5.63942718883e-05,16.9065773865,-7.10858437073,-0.347366448068,-1.0159402655,-12.9434396138,-3.96958977177,-4.45907108455,-3.64808496775,0.631634823491
tpg_v6,UGC05253,train,23.33,0.437793206981,244,227.964163096,5.34898274313e-05,16.0358468436,-7.35799321922,-0.37332115506,-1.03795242996,-13.5236322736,-4.07926990803,-4.72996213686,-4.08777023718,0.645871420393
tpg_v6,UGC05253,train,26.7,0.501032088572,243,227.367493265,5.21444617494e-05,15.6325163589,-7.78444175348,-0.428372118518,-1.04015792815,-14.6468224352,-4.19785971804,-5.33421036592,-4.97870394097,0.597673545728
tpg_v6,UGC05253,train,29.95,0.562019140552,239,225.52866482,4.49355642823e-05,13.4713432678,-8.14289383733,-0.487227861443,-0.996764375941,-15.8076729563,-4.22144330034,-6.01382149248,-5.86507408268,0.465047373248
tpg_v6,UGC05253,train,33.32,0.625258022143,231,222.890121248,2.7051659185e-05,8.10988340004,-8.53898235667,-0.554410991796,-0.942167365379,-17.1065175807,-4.24741218612,-6.82027431273,-6.79255120466,0.249248292759
tpg_v6,UGC05253,train,36.68,0.688309251267,219,220.561946924,-5.21009692602e-06,-1.56194776387,-8.85716658832,-0.627811270579,-0.833261354937,-18.32060485,-4.13992561669,-7.72877458953,-7.70573612227,-0.0340625226673
tpg_v6,UGC05253,train,39.94,0.749483955714,210,217.964741045,-2.65675299394e-05,-7.96474510353,-9.2167972424,-0.70532138193,-0.732408079046,-19.578036832,-4.06977770617,-8.71116201734,-8.56159063045,-0.363295784199
tpg_v6,UGC05253,train,43.3,0.812535184838,210,215.85186622,-1.95197344556e-05,-5.85186917196,-9.98179142995,-0.791872185869,-0.793890185498,-21.203011901,-4.45637656106,-9.82899276813,-9.39291511044,-0.747644343765
tpg_v6,UGC05253,train,46.67,0.875774066429,212,215.323063101,-1.10845509975e-05,-3.32306478936,-10.353049334,-0.885653807065,-0.653745847693,-22.3678996214,-4.29415093193,-11.0588412041,-10.1548198256,-1.16780419923
tpg_v6,UGC05253,train,49.92,0.936761118409,213,215.299183941,-7.66925602427e-06,-2.29918511455,-10.4843304526,-0.982880915575,-0.389581464358,-23.2896732845,-3.80593267416,-12.3492489376,-10.8023328311,-1.595244166
tpg_v6,UGC05253,train,53.29,1,218,213.47101639,1.51070710244e-05,4.52898595559,-14.5958470861,-1.09090969712,-1.77505062967,-28.74795242,-8.09469674799,-13.7967997451,-11.3634859883,-2.05047971906
tpg_v6,UGC05414,holdout,0.68,0.165450121655,20.5,26.6777231275,-2.06066663825e-05,-6.17772316599,-0.355632477218,-0.153319396589,-1.12814073866,-1.40319568766,-3.24228061785,2.77390119913,2.94396631252,-0.457673177417
tpg_v6,UGC05414,holdout,1.37,0.333333333333,34.6,43.0507314298,-2.81886063061e-05,-8.4507315721,-0.868508036628,-0.237631634092,-1.43250320666,-1.57678773554,-4.07745949215,3.37998947285,4.28437266481,0.496244379962
tpg_v6,UGC05414,holdout,2.05,0.498783454988,46,52.2724859209,-2.09227614713e-05,-6.27248608963,-1.48338358655,-0.35745402353,-1.81173956567,-1.86180211295,-5.04999124683,3.53387066316,4.37797674008,0.601011819572
tpg_v6,UGC05414,holdout,2.74,0.666666666667,51.8,58.4286789274,-2.21108936359e-05,-6.6286791517,-2.12473532187,-0.5196692145,-2.23799801838,-2.13439956078,-6.08594898766,3.2154612963,3.60433942306,0.0701517738007
tpg_v6,UGC05414,holdout,3.42,0.832116788321,56.8,62.4108461658,-1.87157689862e-05,-5.61084638772,-2.94634758499,-0.722869038791,-2.78149775454,-2.52007049074,-7.38454131992,2.40985562772,2.35542916997,-0.874563899743
tpg_v6,UGC05414,holdout,4.11,1,61.4,66.03446123,-1.54588993677e-05,-4.63446143942,-3.62226120043,-0.976388423495,-3.2742961592,-2.84176436421,-8.52090110121,1.06874998193,0.971321150005,-2.05047971906
tpg_v6,UGC05716,holdout,1.03,0.0832659660469,39.15,31.5950330729,2.52006574252e-05,7.55496703272,0.355318586699,-0.166519653445,0.195263828203,0.497230016401,1.33547123358,-2.97939260638,-4.37627212554,-1.29999856739
tpg_v6,UGC05716,holdout,2.07,0.167340339531,49.15,42.8494877242,2.10162472614e-05,6.30051242442,0.685443986284,-0.199351190688,0.249921683626,1.43711637561,1.6396130298,-2.50338666235,-3.12113865578,-0.441400275689
tpg_v6,UGC05716,holdout,3.09,0.249797898141,55.05,47.4610365146,2.53140581264e-05,7.58896370766,0.957454984604,-0.240254342631,0.337583570733,2.08323131182,1.95277472353,-2.17101249736,-2.24883129407,0.141478007696
tpg_v6,UGC05716,holdout,4.13,0.333872271625,59.35,51.430541728,2.64164702329e-05,7.91945854281,1.19141438059,-0.291253282943,0.447164111298,2.53726384227,2.28230864571,-1.97231435493,-1.67800493956,0.497819509752
tpg_v6,UGC05716,holdout,5.16,0.417138237672,63.85,55.9367268585,2.63958390101e-05,7.91327345782,1.53386032649,-0.351427692954,0.617837641755,3.04349890359,2.77986714036,-1.9180997699,-1.38296168878,0.640027129577
tpg_v6,UGC05716,holdout,6.2,0.501212611156,68.2,60.3539316066,2.61716682495e-05,7.84606875449,2.34229986848,-0.422369537595,1.01006590732,3.94536002865,3.88940697557,-2.01041947959,-1.31045396445,0.59740056018
tpg_v6,UGC05716,holdout,7.23,0.584478577203,71.7,65.2468118109,2.15255199182e-05,6.45318852599,3.08357665114,-0.503132659271,1.38863539317,4.74918118292,4.95377714171,-2.25056182883,-1.41496579687,0.396958234643
tpg_v6,UGC05716,holdout,8.26,0.66774454325,73.5,69.2667507293,1.4120600428e-05,4.23324951076,4.08158502389,-0.594764538787,1.87958416162,5.86718533094,6.34977145145,-2.64174502305,-1.64826446856,0.0651267847545
tpg_v6,UGC05716,holdout,9.28,0.750202101859,73.15,71.8820041346,4.22957918318e-06,1.26799593963,5.37918102777,-0.696625178995,2.51004364074,7.31443757259,8.13707491435,-3.18096394195,-1.96050622139,-0.367436983767
tpg_v6,UGC05716,holdout,10.34,0.835893290218,72.5,73.3283912061,-2.76321579475e-06,-0.828391255092,6.68394796498,-0.814637608859,3.15865360327,8.7781437474,9.97019329682,-3.90460408131,-2.32195413953,-0.899396179398
tpg_v6,UGC05716,holdout,11.4,0.921584478577,73,73.3177683776,-1.05996127679e-06,-0.317768396553,-1.00951380639,-0.945487452987,-0.182537744486,1.06190427044,0.70029986235,-4.79793029532,-2.67099350008,-1.48740344341
tpg_v6,UGC05716,holdout,12.37,1,74.7,72.1065481855,8.65082459805e-06,2.59345196998,-1.24031933152,-1.07686103595,-0.297529707076,1.2316944044,0.543456930679,-5.76691517392,-2.93634021746,-2.05047971906
tpg_v6,UGC05721,train,0.09,0.013353115727,16.5,17.0120793458,-1.70811284201e-06,-0.512079347449,1.7869641296,-0.0945410607921,-0.365439906781,1.24082138998,-0.690878699276,1.92796095545,-1.54440972159,-2.23629069209
tpg_v6,UGC05721,train,0.27,0.040059347181,38.5,31.8568198462,2.21592640783e-05,6.64318024551,2.02610072076,-0.100147791828,-0.347039693415,1.89300123146,-0.520296085219,2.18238593118,-0.76903470578,-1.85370329412
tpg_v6,UGC05721,train,0.45,0.066765578635,47.4,40.4942327024,2.30351606987e-05,6.90576744628,2.20442826882,-0.106504062562,-0.341683718498,2.42918002845,-0.408564906696,2.42847901333,-0.0465564287885,-1.50211145398
tpg_v6,UGC05721,train,0.63,0.093471810089,55.5,45.4958085798,3.33703915426e-05,10.004191705,2.39345906326,-0.113623557149,-0.329112749673,2.96403741819,-0.28095650919,2.66613993015,0.624560424678,-1.18065772225
tpg_v6,UGC05721,train,0.81,0.120178041543,56.4,48.4802814012,2.64173384963e-05,7.91971884161,2.58767980729,-0.121519959749,-0.310347196476,3.48626126364,-0.14249722147,2.89526840993,1.24585116991,-0.88848464951
tpg_v6,UGC05721,train,0.99,0.146884272997,59.8,50.5636476276,3.08091562666e-05,9.23635268606,2.71714210272,-0.130206954518,-0.308664785708,3.89871719353,-0.0698777922992,3.11576418092,1.8188511222,-0.624734786346
tpg_v6,UGC05721,train,1.17,0.173590504451,67.8,52.9740828728,4.94539383367e-05,14.8259177317,2.89625557657,-0.139698225614,-0.291698185018,4.38399213191,0.0568321535095,3.32752697138,2.34509559683,-0.388550683339
tpg_v6,UGC05721,train,1.35,0.200296735905,76.4,54.4303044853,7.32830195834e-05,21.9696965706,3.18494124283,-0.150007457194,-0.224916285069,4.9623086791,0.318923197024,3.53045650958,2.82611990909,-0.179074891071
tpg_v6,UGC05721,train,1.53,0.227002967359,81.2,56.0876230088,8.37658775342e-05,25.1123783225,3.39666480925,-0.161148333415,-0.164624230698,5.34688102358,0.517660745953,3.72445252379,3.26345937428,0.00455003987473
tpg_v6,UGC05721,train,1.71,0.253709198813,82.2,57.6698048875,8.18239278758e-05,24.5301964611,3.64253458474,-0.173134538435,-0.0858556799275,5.74324961877,0.763319978841,3.90941474227,3.65864930768,0.163181558916
tpg_v6,UGC05721,train,1.89,0.280415430267,82.6,58.1442276342,8.15756803559e-05,24.4557737269,3.91479111187,-0.185979756411,-0.0174394908125,6.26207104177,1.01910144982,4.08524289328,4.01322502459,0.29767711547
tpg_v6,UGC05721,train,2.07,0.307121661721,82.3,56.7924889167,8.50839031828e-05,25.5075124714,4.19039522502,-0.199697671501,0.0252440784477,6.91232229381,1.25018270558,4.25183670508,4.32872184028,0.408894158955
tpg_v6,UGC05721,train,2.25,0.333827893175,82.1,54.984983252,9.04459650677e-05,27.1150181838,4.559903625,-0.214301967861,0.0902923467886,7.74381124322,1.57532129473,4.40909590595,4.60667507007,0.497690138787
tpg_v6,UGC05721,train,2.67,0.396142433234,81.4,55.0044889504,8.80459522193e-05,26.3955124328,5.24700431626,-0.251902565442,0.267520073739,9.0494447106,2.2361436747,4.73916952175,5.11785407404,0.622504269934
tpg_v6,UGC05721,train,3.15,0.467359050445,79.3,56.3896504788,7.64207040381e-05,22.9103507057,6.67422597382,-0.301098114234,0.763854016921,11.1091755944,3.79797632812,5.05186323549,5.48702346536,0.63536481278
tpg_v6,UGC05721,train,3.61,0.535608308605,78.5,56.5029495839,7.33742659435e-05,21.9970515411,8.05280807025,-0.354703019637,1.23853536339,13.1589144843,5.30732953455,5.28524988204,5.65137850931,0.532195162511
