ghasp_release,ghasp_name,ghasp_key,radius_kpc,radius_error_kpc,radius_arcsec,radius_error_arcsec,velocity_km_s,velocity_error_km_s,n_velocity_bins,side,aliases,sparc_match,source_url,endpoint_access,claim_boundary
VI,UGC 7985,UGC7985,2.9,0.01,43.7,0.2,98,2,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,2.95,0.02,44.4,0.3,101,2,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,2.96,0.02,44.6,0.3,99,3,25,r,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.0,0.02,45.2,0.3,100,1,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.05,0.03,45.9,0.5,106,2,25,r,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.07,0.02,46.2,0.3,102,2,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.12,0.01,47.0,0.2,101,2,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.14,0.03,47.3,0.5,109,3,25,r,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.19,0.03,48.0,0.5,98,2,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.24,0.03,48.8,0.5,109,3,25,r,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.28,0.02,49.4,0.3,103,2,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.36,0.05,50.6,0.8,110,3,25,r,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.38,0.04,50.9,0.6,103,3,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.51,0.04,52.8,0.6,107,2,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.51,0.05,52.8,0.8,106,2,25,r,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.67,0.05,55.3,0.8,102,3,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.69,0.05,55.6,0.8,106,4,25,r,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.85,0.07,58.0,1.1,105,3,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,3.86,0.06,58.1,0.9,110,3,25,r,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,4.03,0.05,60.7,0.8,113,2,25,r,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,4.11,0.07,61.9,1.1,104,3,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,4.19,0.05,63.1,0.8,113,2,25,r,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,4.32,0.06,65.0,0.9,97,4,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,4.35,0.06,65.5,0.9,116,2,25,r,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,4.52,0.07,68.1,1.1,92,4,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,4.57,0.08,68.8,1.2,109,2,25,r,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,4.8,0.12,72.3,1.8,101,4,25,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,4.91,0.15,73.9,2.3,108,3,20,r,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 7985,UGC7985,5.21,0.14,78.4,2.1,92,3,16,a,NGC4713;UGC7985,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.05,0.0,1.1,0.0,-24,14,1,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.09,0.01,1.9,0.2,17,4,2,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.1,0.0,2.1,0.0,72,14,1,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.13,0.01,2.7,0.2,55,12,3,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.13,0.02,2.7,0.4,49,9,2,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.18,0.02,3.8,0.4,71,11,4,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.2,0.0,4.2,0.0,41,14,1,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.23,0.0,4.8,0.0,63,14,1,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.24,0.0,5.1,0.0,71,14,1,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.29,0.0,6.1,0.0,107,14,1,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.29,0.01,6.1,0.2,99,12,4,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.35,0.02,7.4,0.4,115,5,2,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.35,0.01,7.4,0.2,90,3,4,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.39,0.02,8.2,0.4,133,7,5,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.4,0.0,8.4,0.0,131,14,1,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.46,0.02,9.7,0.4,138,5,4,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.46,0.02,9.7,0.4,120,5,3,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.5,0.02,10.5,0.4,145,3,5,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.51,0.01,10.7,0.2,149,14,2,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.55,0.01,11.6,0.2,160,7,5,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.57,0.01,12.0,0.2,147,6,4,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.61,0.01,12.8,0.2,150,6,9,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.61,0.02,12.8,0.4,130,9,5,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.67,0.01,14.1,0.2,159,6,5,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.68,0.01,14.3,0.2,136,5,2,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.71,0.01,14.9,0.2,166,4,11,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.71,0.0,14.9,0.0,135,6,2,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.77,0.01,16.2,0.2,163,2,14,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.77,0.02,16.2,0.4,129,5,5,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.82,0.01,17.3,0.2,171,2,15,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.82,0.02,17.3,0.4,139,4,6,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.87,0.02,18.3,0.4,166,1,16,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.87,0.02,18.3,0.4,157,5,4,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.93,0.01,19.6,0.2,173,1,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.99,0.02,20.8,0.4,177,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,0.99,0.04,20.8,0.8,151,3,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.05,0.02,22.1,0.4,182,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.11,0.02,23.4,0.4,181,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.12,0.04,23.6,0.8,156,3,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.19,0.03,25.0,0.6,175,4,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.29,0.03,27.2,0.6,170,3,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.31,0.06,27.6,1.3,162,3,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.36,0.02,28.6,0.4,178,3,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.46,0.02,30.7,0.4,175,3,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.5,0.05,31.6,1.1,169,2,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.53,0.03,32.2,0.6,179,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.61,0.02,33.9,0.4,183,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.65,0.04,34.7,0.8,177,3,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.67,0.02,35.1,0.4,183,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.73,0.02,36.4,0.4,184,3,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.75,0.03,36.8,0.6,175,2,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.79,0.02,37.7,0.4,181,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.84,0.01,38.7,0.2,183,3,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.84,0.02,38.7,0.4,185,2,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.9,0.02,40.0,0.4,188,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.92,0.02,40.4,0.4,180,2,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,1.95,0.01,41.0,0.2,179,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.0,0.01,42.1,0.2,190,4,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.0,0.03,42.1,0.6,180,2,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.04,0.01,42.9,0.2,189,3,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.08,0.01,43.8,0.2,186,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.09,0.02,44.0,0.4,180,2,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.12,0.01,44.6,0.2,189,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.15,0.03,45.3,0.6,186,2,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.17,0.01,45.7,0.2,192,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.21,0.01,46.5,0.2,190,3,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.25,0.01,47.4,0.2,190,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.25,0.03,47.4,0.6,184,2,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.29,0.01,48.2,0.2,193,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.33,0.01,49.0,0.2,195,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.33,0.03,49.0,0.6,185,3,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.36,0.01,49.7,0.2,195,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.39,0.01,50.3,0.2,196,3,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.41,0.02,50.7,0.4,188,2,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.44,0.01,51.4,0.2,194,3,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.46,0.01,51.8,0.2,194,3,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.49,0.03,52.4,0.6,189,2,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.51,0.01,52.8,0.2,193,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.55,0.01,53.7,0.2,193,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.56,0.02,53.9,0.4,202,3,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.6,0.02,54.7,0.4,194,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.64,0.03,55.6,0.6,199,2,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.65,0.01,55.8,0.2,197,3,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.69,0.01,56.6,0.2,197,3,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.73,0.02,57.5,0.4,201,2,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.74,0.01,57.7,0.2,200,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.78,0.01,58.5,0.2,195,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.82,0.03,59.4,0.6,201,2,24,r,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.83,0.02,59.6,0.4,199,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.87,0.01,60.4,0.2,196,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 8334,UGC8334,2.92,0.02,61.5,0.4,197,2,24,a,NGC5055;UGC8334,NGC5055,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
