galaxy,split,n_points,rmse_tau_source_normalized_l2,rmse_tpg_v6,rmse_mond,claim_boundary,rmse_l2_weight_intake,source_norm_minus_old_l2_intake,source_norm_minus_tpg_v6,source_norm_minus_mond,source_norm_beats_old_l2_intake,source_norm_beats_tpg_v6,source_norm_beats_mond
UGC02455,train,8,48.71375249112594,40.12562667208877,41.15186377794972,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,42.14294798709024,6.570804504035699,8.588125819037167,7.5618887131762165,False,False,False
UGC02487,train,17,43.8138842267308,67.62411171265585,60.82824936276332,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,67.09807605165417,-23.284191824923376,-23.810227485925047,-17.014365136032524,True,True,True
UGC02885,train,19,24.372692194377667,18.30388329245319,15.131131571665343,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,17.998961370423423,6.373730823954244,6.068808901924477,9.241560622712324,False,False,False
UGC02916,train,43,43.134943141899605,27.319935272727097,30.310716706055015,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,27.8605932916766,15.274349850223004,15.815007869172508,12.82422643584459,False,False,False
UGC02953,train,115,21.665903081872337,32.750190465366245,28.930833464990883,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,32.107548457097785,-10.441645375225448,-11.084287383493908,-7.264930383118546,True,True,True
UGC03205,train,48,17.132604353967185,23.038239432266117,20.01236999671605,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,22.347123927901933,-5.214519573934748,-5.905635078298932,-2.8797656427488647,True,True,True
UGC03546,train,30,41.502408001199,31.144679427119854,32.99335102825052,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,31.452096901649615,10.050311099549386,10.357728574079147,8.509056972948478,False,False,False
UGC04278,train,25,9.359920990236905,10.395694298729477,7.617050061219652,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,9.55402604619157,-0.19410505595466532,-1.0357733084925727,1.7428709290172524,True,True,False
UGC04325,train,8,11.675483433384898,17.920667735433767,16.430046998854888,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,15.624506638510129,-3.949023205125231,-6.2451843020488695,-4.75456356546999,True,True,True
UGC04483,train,8,3.1420141340856533,3.798705980303068,5.284251656234046,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,4.733408191914488,-1.5913940578288344,-0.6566918462174147,-2.1422375221483927,True,True,True
UGC05005,train,11,10.578269396847965,8.667266606701743,15.3370678339474,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,9.07514620504101,1.5031231918069548,1.911002790146222,-4.7587984370994345,False,False,True
UGC05253,train,73,23.50530138669555,15.05917273003151,15.801028556046024,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,14.988985130439485,8.516316256256065,8.44612865666404,7.704272830649526,False,False,False
UGC05721,train,23,17.712708634277515,18.899011901061648,16.681620310362256,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,17.72663055720147,-0.013921922923955776,-1.1863032667841331,1.0310883239152595,True,True,False
UGC05750,train,11,10.417240090993161,9.302313712413989,15.43158945781573,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,10.33003231597631,0.08720777501685184,1.114926378579172,-5.01434936682257,False,False,True
UGC05764,train,10,11.865474281990453,10.69204900722308,8.472754908677588,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,11.238326378310044,0.6271479036804095,1.1734252747673732,3.3927193733128647,False,False,False
UGC05918,train,8,4.45811291195327,3.852091274673392,4.343347077626917,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,4.5252313182342245,-0.06711840628095445,0.6060216372798779,0.11476583432635312,True,False,False
UGC05999,train,5,9.449817025711233,8.462273332104134,12.11108103755705,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,8.45718314820061,0.9926338775106238,0.9875436936070994,-2.661264011845816,False,False,True
UGC06399,train,9,7.95899202677261,6.570667508689696,4.007206920083819,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,7.489313861855566,0.4696781649170445,1.3883245180829142,3.9517851066887912,False,False,False
UGC06446,train,17,12.55528587244005,11.600558614682592,9.277034813965724,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,12.633602606691031,-0.07831673425098096,0.9547272577574581,3.2782510584743267,True,False,False
UGC06614,train,13,50.742926525509404,27.61230809264631,31.039843849947932,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,28.277379480959787,22.465547044549616,23.130618432863095,19.703082675561472,False,False,False
UGC06628,train,7,29.663832242561337,30.52936844963153,33.51825732954061,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,29.86780789102599,-0.20397564846465244,-0.8655362070701926,-3.8544250869792727,True,True,True
UGC06667,train,9,22.5441702367241,21.777818607382592,16.71485279097738,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,23.109849288290228,-0.5656790515661285,0.7663516293415071,5.829317445746721,True,False,False
UGC06786,train,45,13.838881558822637,33.56822624211261,29.84835494248942,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,32.45698073267055,-18.618099173847916,-19.729344683289973,-16.00947338366678,True,True,True
UGC06787,train,71,18.81520024110275,32.5137827820559,29.754940330408104,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,31.67306372483247,-12.85786348372972,-13.698582540953147,-10.939740089305353,True,True,True
UGC06923,train,6,14.505991549296436,8.148037483804755,9.174294672212552,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,9.756185765361533,4.749805783934903,6.357954065491681,5.331696877083884,False,False,False
UGC06930,train,10,6.8327523013668126,7.129942401878801,10.615359911067321,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,6.664696108754801,0.16805619261201166,-0.2971901005119886,-3.7826076097005084,False,True,True
UGC06973,train,9,48.748455981709476,43.77487056159231,46.219420778795254,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,43.91092028101143,4.837535700698048,4.973585420117168,2.5290352029142227,False,False,False
UGC07089,train,12,12.54096609476398,11.854626156035648,15.11002549298317,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,26.156211830861334,-13.615245736097354,0.6863399387283327,-2.5690593982191885,True,False,True
UGC07125,train,13,23.246264654747403,23.50738158433897,30.744216898994726,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,21.704699496481194,1.5415651582662093,-0.26111692959156585,-7.4979522442473225,False,True,True
UGC07232,train,4,5.441467105297166,4.330516350390615,4.2010085891531075,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,6.488737231787711,-1.0472701264905453,1.1109507549065505,1.2404585161440584,True,False,False
UGC07323,train,10,14.191899950478982,7.870558254421247,9.408514005252675,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,10.14153546927387,4.050364481205111,6.321341696057735,4.783385945226307,False,False,False
UGC07399,train,10,28.032747166548734,29.951109537180738,27.270722350345288,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,29.122311789828107,-1.0895646232793723,-1.9183623706320034,0.7620248162034464,True,True,False
UGC07524,train,31,5.422021679968863,5.168715146792566,7.393493259839208,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,5.192516114689862,0.229505565279001,0.25330653317629714,-1.9714715798703448,False,False,True
UGC07559,train,7,7.155252563438849,8.085663881075234,10.488763467566779,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,7.933735142360967,-0.7784825789221177,-0.9304113176363851,-3.3335109041279294,True,True,True
UGC07608,train,8,11.790114634376593,11.086952972273936,7.643350201540864,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,11.626123100465469,0.16399153391112442,0.7031616621026568,4.146764432835729,False,False,False
UGC07690,train,7,3.894697280877785,4.60175903715822,6.229715228813062,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,4.4363543911016174,-0.5416571102238326,-0.7070617562804351,-2.3350179479352775,True,True,True
UGC07866,train,7,6.056803974098233,5.7383846888435865,8.109464129446401,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,7.195023293297549,-1.1382193191993162,0.31841928525464613,-2.0526601553481685,True,False,True
UGC08286,train,17,12.662633945284192,14.190503497341913,11.134978355570606,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,13.720139144114569,-1.057505198830377,-1.5278695520577212,1.5276555897135857,True,True,False
UGC08490,train,30,11.611041781030242,12.750079284525583,8.782045083335015,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,12.38905897834557,-0.7780171973153287,-1.1390375034953415,2.828996697695226,True,True,False
UGC08550,train,11,5.33001439078094,6.06335307483473,3.445739243845035,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,5.516036130117249,-0.18602173933630883,-0.7333386840537894,1.8842751469359054,True,True,False
UGC08837,train,8,10.452980310468552,11.823039060545453,14.631810600470736,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,11.11024458157365,-0.6572642711050971,-1.3700587500769004,-4.178830290002184,True,True,True
UGC09037,train,22,51.29731337917479,35.08096095482696,38.28976483562106,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,35.949333454542575,15.347979924632213,16.216352424347825,13.007548543553732,False,False,False
UGC09133,train,68,36.643598605037965,17.439689160530865,21.296066784163067,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,17.508027314218538,19.135571290819428,19.2039094445071,15.347531820874899,False,False,False
UGC09992,train,5,11.53432039673952,12.419100947372682,15.349374013313273,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,11.978897972743242,-0.44457757600372183,-0.8847805506331614,-3.8150536165737527,True,True,True
UGC10310,train,7,6.050805296266311,6.026738625872166,8.025462221912084,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,5.996785205851747,0.05402009041456335,0.024066670394145007,-1.9746569256457738,False,False,True
UGC11455,train,36,24.502607581869086,14.4032869987777,16.72257736917739,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,14.53391412848184,9.968693453387246,10.099320583091385,7.780030212691695,False,False,False
UGC11557,train,12,42.32020628365321,32.96981266846553,34.503675638220066,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,34.67928261004577,7.640923673607439,9.350393615187677,7.81653064543314,False,False,False
UGC11820,train,10,5.665493536863537,5.218621983502207,9.228226219817985,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,5.639225532039028,0.02626800482450964,0.4468715533613299,-3.562732682954448,False,False,True
UGC12632,train,15,5.728536938231628,6.032106398984771,7.673706532829834,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,5.8500062267676,-0.12146928853597228,-0.3035694607531436,-1.9451695945982062,True,True,True
UGC12732,train,16,8.149845514654519,7.718129754895397,6.818578331328152,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,9.14130504891053,-0.9914595342560109,0.4317157597591219,1.331267183326367,True,False,False
UGCA281,train,7,2.3240299715646024,1.9407170239409501,2.958109044402935,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,4.114038111550263,-1.7900081399856607,0.3833129476236523,-0.6340790728383325,True,False,True
UGCA442,train,8,5.065009239275162,5.207292467615204,3.4784865920272874,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,4.967912018687803,0.09709722058735881,-0.14228322834004192,1.5865226472478748,False,True,False
