scenario,draw,harmonic,beam_mode,q_shape_proxy,delta_uv,determinant_norm,minimum_role_pixels,phase_anchor_rad,phase_anchor_deg,phase_amplitude,flux_phase_anchor_deg,phase_estimator_difference_deg,phase_delta_from_baseline_deg,star_clipped_fraction,h2_clipped_fraction,hi_clipped_fraction
star_plus_co_independent,42,1,1,0.06689088805,0.9556790012,0.01790991696,4,0.4247035404,24.33372041,0.2310278901,46.99194057,22.65822016,21.00945406,0,0.004553215709,0
star_plus_co_independent,42,2,0,0.1163506255,0.656013793,0.1265776864,3,1.474780575,84.49870266,0.5077518959,83.87994878,0.6187538802,0.1985898768,0,0.004553215709,0
star_plus_co_independent,42,2,1,0.1445399844,0.9947022767,0.009328800787,3,1.474780575,84.49870266,0.5077518959,83.87994878,0.6187538802,0.1985898768,0,0.004553215709,0
star_co_plus_hi_ctl49,42,1,0,0.09131212544,0.9850172868,0.493631441,4,0.4247035404,24.33372041,0.2310278901,46.99194057,22.65822016,21.00945406,0,0.004553215709,0
star_co_plus_hi_ctl49,42,1,1,0.06472122516,0.9556790012,0.01790991696,4,0.4247035404,24.33372041,0.2310278901,46.99194057,22.65822016,21.00945406,0,0.004553215709,0
star_co_plus_hi_ctl49,42,2,0,0.1016228168,0.656013793,0.1265776864,3,1.474780575,84.49870266,0.5077518959,83.87994878,0.6187538802,0.1985898768,0,0.004553215709,0
star_co_plus_hi_ctl49,42,2,1,0.136258755,0.9947022767,0.009328800787,3,1.474780575,84.49870266,0.5077518959,83.87994878,0.6187538802,0.1985898768,0,0.004553215709,0
star_only,43,1,0,-0.07376727609,0.9950376747,0.4115110042,3,-0.04141515668,-2.372913686,0.4375579973,12.31283456,14.68574825,5.697180037,0.005691519636,0,0
star_only,43,1,1,-0.138976002,0.9863093626,0.01652294513,3,-0.04141515668,-2.372913686,0.4375579973,12.31283456,14.68574825,5.697180037,0.005691519636,0,0
star_only,43,2,0,0.1149988479,0.9987640734,0.442997037,4,1.464858421,83.93020508,0.501502768,83.60164595,0.3285591359,0.7670874511,0.005691519636,0,0
star_only,43,2,1,0.1731171948,0.9610515299,0.0226846609,4,1.464858421,83.93020508,0.501502768,83.60164595,0.3285591359,0.7670874511,0.005691519636,0,0
co_independent_only,43,1,0,-0.004698578174,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.005122367672,0
co_independent_only,43,1,1,-0.05989530981,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.005122367672,0
co_independent_only,43,2,0,0.1030832794,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.005122367672,0
co_independent_only,43,2,1,0.1352451467,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.005122367672,0
star_plus_co_independent,43,1,0,-0.07876157928,0.9950376747,0.4115110042,3,-0.04141515668,-2.372913686,0.4375579973,12.31283456,14.68574825,5.697180037,0.005691519636,0.005122367672,0
star_plus_co_independent,43,1,1,-0.1356924267,0.9863093626,0.01652294513,3,-0.04141515668,-2.372913686,0.4375579973,12.31283456,14.68574825,5.697180037,0.005691519636,0.005122367672,0
star_plus_co_independent,43,2,0,0.1148798793,0.9987640734,0.442997037,4,1.464858421,83.93020508,0.501502768,83.60164595,0.3285591359,0.7670874511,0.005691519636,0.005122367672,0
star_plus_co_independent,43,2,1,0.1714369688,0.9610515299,0.0226846609,4,1.464858421,83.93020508,0.501502768,83.60164595,0.3285591359,0.7670874511,0.005691519636,0.005122367672,0
star_co_plus_hi_ctl49,43,1,0,-0.0805841342,0.9950376747,0.4115110042,3,-0.04141515668,-2.372913686,0.4375579973,12.31283456,14.68574825,5.697180037,0.005691519636,0.005122367672,0
star_co_plus_hi_ctl49,43,1,1,-0.133053386,0.9863093626,0.01652294513,3,-0.04141515668,-2.372913686,0.4375579973,12.31283456,14.68574825,5.697180037,0.005691519636,0.005122367672,0
star_co_plus_hi_ctl49,43,2,0,0.1143719126,0.9987640734,0.442997037,4,1.464858421,83.93020508,0.501502768,83.60164595,0.3285591359,0.7670874511,0.005691519636,0.005122367672,0
star_co_plus_hi_ctl49,43,2,1,0.1694270906,0.9610515299,0.0226846609,4,1.464858421,83.93020508,0.501502768,83.60164595,0.3285591359,0.7670874511,0.005691519636,0.005122367672,0
star_only,44,1,0,0.07658607793,0.9988081826,0.4998031599,3,0.3229289931,18.50246839,0.2321728069,38.19078791,19.68831952,15.17820204,0,0,0
star_only,44,1,1,0.08269308009,0.9874928816,0.01292845067,3,0.3229289931,18.50246839,0.2321728069,38.19078791,19.68831952,15.17820204,0,0,0
star_only,44,2,0,0.08660059287,0.7734133962,0.1364848566,3,1.507363722,86.36557947,0.5698298581,85.11278814,1.252791332,1.668286933,0,0,0
star_only,44,2,1,0.3083163976,0.9937974993,0.00299574738,3,1.507363722,86.36557947,0.5698298581,85.11278814,1.252791332,1.668286933,0,0,0
co_independent_only,44,1,0,0.0007941013216,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,44,1,1,-0.06129476236,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,44,2,0,0.09312077334,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
co_independent_only,44,2,1,0.1331838222,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
star_plus_co_independent,44,1,0,0.0805878893,0.9988081826,0.4998031599,3,0.3229289931,18.50246839,0.2321728069,38.19078791,19.68831952,15.17820204,0,0,0
star_plus_co_independent,44,1,1,0.09274070514,0.9874928816,0.01292845067,3,0.3229289931,18.50246839,0.2321728069,38.19078791,19.68831952,15.17820204,0,0,0
star_plus_co_independent,44,2,0,0.07955182273,0.7734133962,0.1364848566,3,1.507363722,86.36557947,0.5698298581,85.11278814,1.252791332,1.668286933,0,0,0
star_plus_co_independent,44,2,1,0.3106638183,0.9937974993,0.00299574738,3,1.507363722,86.36557947,0.5698298581,85.11278814,1.252791332,1.668286933,0,0,0
star_co_plus_hi_ctl49,44,1,0,0.08493217632,0.9988081826,0.4998031599,3,0.3229289931,18.50246839,0.2321728069,38.19078791,19.68831952,15.17820204,0,0,0
star_co_plus_hi_ctl49,44,1,1,0.09841381641,0.9874928816,0.01292845067,3,0.3229289931,18.50246839,0.2321728069,38.19078791,19.68831952,15.17820204,0,0,0
star_co_plus_hi_ctl49,44,2,0,0.07681482371,0.7734133962,0.1364848566,3,1.507363722,86.36557947,0.5698298581,85.11278814,1.252791332,1.668286933,0,0,0
star_co_plus_hi_ctl49,44,2,1,0.3132061455,0.9937974993,0.00299574738,3,1.507363722,86.36557947,0.5698298581,85.11278814,1.252791332,1.668286933,0,0,0
star_only,45,1,0,0.03518342381,0.9984168837,0.3234728268,3,0.09604096511,5.502741961,0.2861973338,26.25550018,20.75275821,2.17847561,0,0,0
star_only,45,1,1,0.05850733372,0.9962538282,0.01446370853,3,0.09604096511,5.502741961,0.2861973338,26.25550018,20.75275821,2.17847561,0,0,0
star_only,45,2,0,0.1049231754,0.9329504826,0.2160582328,4,1.395302343,79.9449354,0.5375859959,80.17884679,0.233911387,4.752357133,0,0,0
star_only,45,2,1,0.07052794449,0.9320422135,0.008149919909,4,1.395302343,79.9449354,0.5375859959,80.17884679,0.233911387,4.752357133,0,0,0
co_independent_only,45,1,0,-0.01984854867,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.001707455891,0
co_independent_only,45,1,1,-0.06776865177,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.001707455891,0
co_independent_only,45,2,0,0.1054429709,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.001707455891,0
co_independent_only,45,2,1,0.1339716683,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.001707455891,0
star_plus_co_independent,45,1,0,0.0200182865,0.9984168837,0.3234728268,3,0.09604096511,5.502741961,0.2861973338,26.25550018,20.75275821,2.17847561,0,0.001707455891,0
star_plus_co_independent,45,1,1,0.05652337438,0.9962538282,0.01446370853,3,0.09604096511,5.502741961,0.2861973338,26.25550018,20.75275821,2.17847561,0,0.001707455891,0
star_plus_co_independent,45,2,0,0.1022602164,0.9329504826,0.2160582328,4,1.395302343,79.9449354,0.5375859959,80.17884679,0.233911387,4.752357133,0,0.001707455891,0
star_plus_co_independent,45,2,1,0.06835567691,0.9320422135,0.008149919909,4,1.395302343,79.9449354,0.5375859959,80.17884679,0.233911387,4.752357133,0,0.001707455891,0
star_co_plus_hi_ctl49,45,1,0,0.02856074576,0.9984168837,0.3234728268,3,0.09604096511,5.502741961,0.2861973338,26.25550018,20.75275821,2.17847561,0,0.001707455891,0
star_co_plus_hi_ctl49,45,1,1,0.06972456365,0.9962538282,0.01446370853,3,0.09604096511,5.502741961,0.2861973338,26.25550018,20.75275821,2.17847561,0,0.001707455891,0
star_co_plus_hi_ctl49,45,2,0,0.1004125218,0.9329504826,0.2160582328,4,1.395302343,79.9449354,0.5375859959,80.17884679,0.233911387,4.752357133,0,0.001707455891,0
star_co_plus_hi_ctl49,45,2,1,0.06542838292,0.9320422135,0.008149919909,4,1.395302343,79.9449354,0.5375859959,80.17884679,0.233911387,4.752357133,0,0.001707455891,0
star_only,46,1,0,-0.04008354352,0.9970162121,0.3974870054,3,-0.01753798804,-1.004852696,0.396099063,15.28883867,16.29369136,4.329119047,0,0,0
star_only,46,1,1,-0.01986185173,0.9999877669,0.01699767404,3,-0.01753798804,-1.004852696,0.396099063,15.28883867,16.29369136,4.329119047,0,0,0
star_only,46,2,0,0.09758806596,0.9895175807,0.4046190288,4,1.416046381,81.13348123,0.5346518323,80.94107308,0.1924081485,3.563811306,0,0,0
star_only,46,2,1,0.1037307382,0.936107638,0.01747653903,4,1.416046381,81.13348123,0.5346518323,80.94107308,0.1924081485,3.563811306,0,0,0
co_independent_only,46,1,0,-0.003394145389,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,46,1,1,-0.06141535811,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,46,2,0,0.0998021985,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
co_independent_only,46,2,1,0.1359752656,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
star_plus_co_independent,46,1,0,-0.0369429423,0.9970162121,0.3974870054,3,-0.01753798804,-1.004852696,0.396099063,15.28883867,16.29369136,4.329119047,0,0.003414911781,0
star_plus_co_independent,46,1,1,-0.01366501353,0.9999877669,0.01699767404,3,-0.01753798804,-1.004852696,0.396099063,15.28883867,16.29369136,4.329119047,0,0.003414911781,0
star_plus_co_independent,46,2,0,0.0921926263,0.9895175807,0.4046190288,4,1.416046381,81.13348123,0.5346518323,80.94107308,0.1924081485,3.563811306,0,0.003414911781,0
star_plus_co_independent,46,2,1,0.096927721,0.936107638,0.01747653903,4,1.416046381,81.13348123,0.5346518323,80.94107308,0.1924081485,3.563811306,0,0.003414911781,0
star_co_plus_hi_ctl49,46,1,0,-0.0447516897,0.9970162121,0.3974870054,3,-0.01753798804,-1.004852696,0.396099063,15.28883867,16.29369136,4.329119047,0,0.003414911781,0
star_co_plus_hi_ctl49,46,1,1,-0.02754660849,0.9999877669,0.01699767404,3,-0.01753798804,-1.004852696,0.396099063,15.28883867,16.29369136,4.329119047,0,0.003414911781,0
star_co_plus_hi_ctl49,46,2,0,0.09487044731,0.9895175807,0.4046190288,4,1.416046381,81.13348123,0.5346518323,80.94107308,0.1924081485,3.563811306,0,0.003414911781,0
star_co_plus_hi_ctl49,46,2,1,0.09531215523,0.936107638,0.01747653903,4,1.416046381,81.13348123,0.5346518323,80.94107308,0.1924081485,3.563811306,0,0.003414911781,0
star_only,47,1,0,-0.05445781506,0.9947729527,0.2839627293,3,-0.01745728643,-1.000228834,0.3605461618,16.27237976,17.27260859,4.324495185,0,0,0
star_only,47,1,1,-0.05085737048,0.9971569648,0.01179430641,3,-0.01745728643,-1.000228834,0.3605461618,16.27237976,17.27260859,4.324495185,0,0,0
star_only,47,2,0,0.1081519462,0.9959594272,0.3073655155,4,1.465166541,83.94785906,0.5125893332,83.54218529,0.4056737696,0.7494334799,0,0,0
star_only,47,2,1,0.1330678598,0.9899180267,0.01617979581,4,1.465166541,83.94785906,0.5125893332,83.54218529,0.4056737696,0.7494334799,0,0,0
co_independent_only,47,1,0,0.007882094975,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,47,1,1,-0.06818197166,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,47,2,0,0.09382250769,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
co_independent_only,47,2,1,0.1413829325,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
star_plus_co_independent,47,1,0,-0.04572269854,0.9947729527,0.2839627293,3,-0.01745728643,-1.000228834,0.3605461618,16.27237976,17.27260859,4.324495185,0,0,0
star_plus_co_independent,47,1,1,-0.04912601853,0.9971569648,0.01179430641,3,-0.01745728643,-1.000228834,0.3605461618,16.27237976,17.27260859,4.324495185,0,0,0
star_plus_co_independent,47,2,0,0.09972260125,0.9959594272,0.3073655155,4,1.465166541,83.94785906,0.5125893332,83.54218529,0.4056737696,0.7494334799,0,0,0
star_plus_co_independent,47,2,1,0.1306399682,0.9899180267,0.01617979581,4,1.465166541,83.94785906,0.5125893332,83.54218529,0.4056737696,0.7494334799,0,0,0
star_co_plus_hi_ctl49,47,1,0,-0.06649937101,0.9947729527,0.2839627293,3,-0.01745728643,-1.000228834,0.3605461618,16.27237976,17.27260859,4.324495185,0,0,0
star_co_plus_hi_ctl49,47,1,1,-0.06247488096,0.9971569648,0.01179430641,3,-0.01745728643,-1.000228834,0.3605461618,16.27237976,17.27260859,4.324495185,0,0,0
star_co_plus_hi_ctl49,47,2,0,0.1168265156,0.9959594272,0.3073655155,4,1.465166541,83.94785906,0.5125893332,83.54218529,0.4056737696,0.7494334799,0,0,0
star_co_plus_hi_ctl49,47,2,1,0.1399211635,0.9899180267,0.01617979581,4,1.465166541,83.94785906,0.5125893332,83.54218529,0.4056737696,0.7494334799,0,0,0
star_only,48,1,0,-0.06713373669,0.988259088,0.2118985347,3,-0.004006347086,-0.2295467793,0.266063347,22.63187749,22.86142426,3.553813131,0.03927148549,0,0
star_only,48,1,1,-0.03570764375,0.9780832222,0.01112638996,3,-0.004006347086,-0.2295467793,0.266063347,22.63187749,22.86142426,3.553813131,0.03927148549,0,0
star_only,48,2,0,0.1008299444,0.9989001219,0.2322572602,3,1.489747609,85.35625055,0.5421886576,84.85356268,0.5026878662,0.6589580127,0.03927148549,0,0
star_only,48,2,1,0.0956876818,0.9201742046,0.01117371909,3,1.489747609,85.35625055,0.5421886576,84.85356268,0.5026878662,0.6589580127,0.03927148549,0,0
co_independent_only,48,1,0,-0.005158291003,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.009675583381,0
co_independent_only,48,1,1,-0.07258426587,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.009675583381,0
co_independent_only,48,2,0,0.1056741522,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.009675583381,0
co_independent_only,48,2,1,0.1441529851,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.009675583381,0
star_plus_co_independent,48,1,0,-0.07155707852,0.988259088,0.2118985347,3,-0.004006347086,-0.2295467793,0.266063347,22.63187749,22.86142426,3.553813131,0.03927148549,0.009675583381,0
star_plus_co_independent,48,1,1,-0.04092017067,0.9780832222,0.01112638996,3,-0.004006347086,-0.2295467793,0.266063347,22.63187749,22.86142426,3.553813131,0.03927148549,0.009675583381,0
star_plus_co_independent,48,2,0,0.1063437475,0.9989001219,0.2322572602,3,1.489747609,85.35625055,0.5421886576,84.85356268,0.5026878662,0.6589580127,0.03927148549,0.009675583381,0
star_plus_co_independent,48,2,1,0.0999532514,0.9201742046,0.01117371909,3,1.489747609,85.35625055,0.5421886576,84.85356268,0.5026878662,0.6589580127,0.03927148549,0.009675583381,0
star_co_plus_hi_ctl49,48,1,0,-0.06567384392,0.988259088,0.2118985347,3,-0.004006347086,-0.2295467793,0.266063347,22.63187749,22.86142426,3.553813131,0.03927148549,0.009675583381,0
star_co_plus_hi_ctl49,48,1,1,-0.03979358365,0.9780832222,0.01112638996,3,-0.004006347086,-0.2295467793,0.266063347,22.63187749,22.86142426,3.553813131,0.03927148549,0.009675583381,0
star_co_plus_hi_ctl49,48,2,0,0.1024663029,0.9989001219,0.2322572602,3,1.489747609,85.35625055,0.5421886576,84.85356268,0.5026878662,0.6589580127,0.03927148549,0.009675583381,0
star_co_plus_hi_ctl49,48,2,1,0.09978461471,0.9201742046,0.01117371909,3,1.489747609,85.35625055,0.5421886576,84.85356268,0.5026878662,0.6589580127,0.03927148549,0.009675583381,0
star_only,49,1,0,-0.09771451489,0.9934302428,0.1795650158,4,-0.105415102,-6.039840443,0.2297233842,25.25197379,31.29181424,9.364106795,0,0,0
star_only,49,1,1,-0.08888284132,0.9079871194,0.01468939874,4,-0.105415102,-6.039840443,0.2297233842,25.25197379,31.29181424,9.364106795,0,0,0
star_only,49,2,0,0.1006124107,0.9853100417,0.170019723,4,1.437214283,82.34631268,0.559940333,82.39692868,0.05061600353,2.350979854,0,0,0
star_only,49,2,1,0.1259443916,0.7843173295,0.01025113326,4,1.437214283,82.34631268,0.559940333,82.39692868,0.05061600353,2.350979854,0,0,0
co_independent_only,49,1,0,-0.005679881848,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.005122367672,0
co_independent_only,49,1,1,-0.07512622707,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.005122367672,0
co_independent_only,49,2,0,0.09896715804,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.005122367672,0
co_independent_only,49,2,1,0.1411333859,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.005122367672,0
star_plus_co_independent,49,1,0,-0.09498525497,0.9934302428,0.1795650158,4,-0.105415102,-6.039840443,0.2297233842,25.25197379,31.29181424,9.364106795,0,0.005122367672,0
star_plus_co_independent,49,1,1,-0.08621833291,0.9079871194,0.01468939874,4,-0.105415102,-6.039840443,0.2297233842,25.25197379,31.29181424,9.364106795,0,0.005122367672,0
star_plus_co_independent,49,2,0,0.09755847023,0.9853100417,0.170019723,4,1.437214283,82.34631268,0.559940333,82.39692868,0.05061600353,2.350979854,0,0.005122367672,0
star_plus_co_independent,49,2,1,0.1218707808,0.7843173295,0.01025113326,4,1.437214283,82.34631268,0.559940333,82.39692868,0.05061600353,2.350979854,0,0.005122367672,0
star_co_plus_hi_ctl49,49,1,0,-0.09668523457,0.9934302428,0.1795650158,4,-0.105415102,-6.039840443,0.2297233842,25.25197379,31.29181424,9.364106795,0,0.005122367672,0
star_co_plus_hi_ctl49,49,1,1,-0.08839827518,0.9079871194,0.01468939874,4,-0.105415102,-6.039840443,0.2297233842,25.25197379,31.29181424,9.364106795,0,0.005122367672,0
star_co_plus_hi_ctl49,49,2,0,0.1004104673,0.9853100417,0.170019723,4,1.437214283,82.34631268,0.559940333,82.39692868,0.05061600353,2.350979854,0,0.005122367672,0
star_co_plus_hi_ctl49,49,2,1,0.1261136373,0.7843173295,0.01025113326,4,1.437214283,82.34631268,0.559940333,82.39692868,0.05061600353,2.350979854,0,0.005122367672,0
star_only,50,1,0,0.08158533235,0.9995616072,0.5095200075,3,0.268439398,15.38044456,0.2611614844,32.95414979,17.57370523,12.05617821,0.0187820148,0,0
star_only,50,1,1,0.09625849351,0.9999998772,0.008917862141,3,0.268439398,15.38044456,0.2611614844,32.95414979,17.57370523,12.05617821,0.0187820148,0,0
star_only,50,2,0,0.105934105,0.8528896747,0.2126903931,4,1.411799265,80.89013938,0.5480171879,81.13223276,0.2420933769,3.80715315,0.0187820148,0,0
star_only,50,2,1,-0.02311919108,0.6580925237,0.003716125063,4,1.411799265,80.89013938,0.5480171879,81.13223276,0.2420933769,3.80715315,0.0187820148,0,0
co_independent_only,50,1,0,-0.01508944623,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,50,1,1,-0.06719117535,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,50,2,0,0.1008356072,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
