galaxy,dustpedia_table,match_status,claim_boundary
UGC04305,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC04305,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC04305,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04305,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC04305,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC04325,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04325,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04325,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04325,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04325,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04325,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04325,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04325,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04325,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04483,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04483,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC04483,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC04483,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC04483,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC04483,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC04483,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04483,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04483,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04499,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04499,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04499,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04499,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04499,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04499,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04499,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04499,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC04499,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05005,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05005,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05005,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05005,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05005,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05005,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05005,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05005,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05005,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05253,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05253,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05253,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05253,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05253,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05253,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05253,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05253,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05253,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05414,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05414,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05414,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05414,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05414,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05414,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05414,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05414,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05414,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05716,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05716,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05716,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05716,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05716,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05716,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05716,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05716,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05716,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05721,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05721,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05721,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05721,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05721,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05721,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05721,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05721,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05721,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05750,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05750,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05750,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05750,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05750,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05750,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05750,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05750,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05750,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05764,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05764,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05764,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05764,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05764,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05764,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05764,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05764,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05764,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05829,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05829,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05829,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05829,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05829,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05829,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05829,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05829,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05829,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05918,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05918,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05918,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05918,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05918,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05918,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05918,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05918,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05918,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05986,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05986,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05986,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05986,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05986,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05986,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05986,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05986,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05986,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05999,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05999,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05999,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05999,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05999,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05999,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05999,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05999,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC05999,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06399,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06399,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06399,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06399,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06399,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06399,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06399,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06399,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06399,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06446,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06446,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06446,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06446,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06446,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06446,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06446,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06446,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06446,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06614,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06614,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06614,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06614,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06614,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06614,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06614,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06614,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06614,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06628,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06628,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06628,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06628,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06628,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06628,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06628,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06628,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06628,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06667,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06667,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06667,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06667,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06667,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06667,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06667,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06667,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06667,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06786,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06786,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06786,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06786,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06786,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06786,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06786,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06786,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06786,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06787,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06787,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06787,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06787,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06787,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06787,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06787,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06787,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06787,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06818,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06818,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06818,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06818,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06818,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06818,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06818,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06818,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06818,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06917,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06917,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06917,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06917,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06917,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06917,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06917,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06917,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06917,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06923,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06923,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06923,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06923,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06923,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06923,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06923,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06923,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06923,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06930,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06930,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06930,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06930,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06930,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06930,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06930,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06930,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06930,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06973,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06973,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06973,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06973,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06973,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06973,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06973,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06973,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06973,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06983,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06983,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06983,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06983,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06983,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06983,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06983,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06983,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC06983,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC07089,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC07089,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC07089,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC07089,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC07089,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC07089,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC07089,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC07089,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC07089,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
UGC07125,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC07125,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC07125,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
UGC07125,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
