galaxy,split,formula_family,n_points_x,rmse_tpg_v6,rmse_mond,rmse_matched_family,rmse_wrong_family_mean,best_family,matched_family_rank,rmse_K_compact_finite,rmse_K_scale_tail_spiral,rmse_K_exponential_disk,rmse_K_thick_flared,matched_minus_wrong_mean,matched_minus_tpg_v6,matched_minus_mond,matched_beats_wrong_mean,matched_beats_tpg_v6,matched_beats_mond,role,manifest_confidence,manifest_caveat,hub_type,type_bin,inc_bin,distance_quality,distance_frac_error,inclination_deg,inclination_error_deg,n_points_y,r_min,r_median,r_max,mean_gas,mean_bulge,max_bulge,mean_log_sbdisk,peak_log_sb,scale_radius_proxy_kpc,tail_inner_radius_proxy_kpc,tail_cutoff_radius_proxy_kpc,compact_support_radius_proxy_kpc,thickness_h_over_rs_proxy,ring_radius_proxy_kpc,ring_width_proxy_kpc,bar_m2_proxy,lopsided_m1_proxy,amplitude_policy,parameter_source,forbidden_inputs,rotation_inferred_family,rotation_inferred_confidence,matches_current_proxy_family,memory_history_proxy_class,source_memory_proxy_flags,winner_tau_tpg_mond,baseline_success_class,claim_boundary
UGC07866,train,K_scale_tail_spiral,7,5.7383846888435865,8.109464129446401,10.64394186732065,66.52017100616017,K_exponential_disk,3,190.81385541306244,10.64394186732065,3.8440575983226073,4.902600007095436,-55.87622913883952,4.905557178477064,2.5344777378742496,True,False,False,control,0.8,few_rotation_points,10.0,irregular_T_ge_9,inc_mid_40_60,2.0,0.050328227571,44.0,5.0,7,0.33,1.33,2.32,0.3554897921704338,0.0,0.0,0.8097897592283523,1.5319895514125503,0.7926102502979738,0.4654999999999999,2.7323681589177027,1.33,0.2399704064766952,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,HIGH,False,scale_tail_current_with_expdisk_readout_memory_candidate,gas_rich_late_or_irregular;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC08286,train,K_exponential_disk,17,14.190503497341911,11.134978355570606,17.334386288712363,28.728465394806,K_scale_tail_spiral,3,58.96843899038373,11.69183441360548,17.334386288712363,15.525122780428786,-11.394079106093637,3.1438827913704497,6.199407933141757,True,False,False,middle,1.0,none,6.0,late_T_6_8,inc_edge_ge_80,2.0,0.032307692308,90.0,3.0,17,0.47,4.25,8.04,0.3098810026498474,0.0,0.0,0.5435678089576533,1.9164013036038756,2.532777115613826,1.4874999999999998,9.285721630652386,4.25,0.2194464511924313,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,False,expdisk_proxy_with_scale_tail_readout_memory_candidate,low_surface_brightness_or_diffuse;rotation_current_proxy_mismatch,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
UGC08490,train,K_scale_tail_spiral,30,12.750079284525585,8.782045083335015,10.242739593575449,26.70545086896931,K_scale_tail_spiral,1,49.24046739404724,10.242739593575449,16.560966746802862,14.314918466057833,-16.462711275393865,-2.5073396909501344,1.4606945102404332,True,True,False,middle,1.0,none,9.0,irregular_T_ge_9,inc_mid_40_60,2.0,0.113978494624,50.0,3.0,30,0.34,5.245,10.15,0.4686619818834262,0.0,0.0,0.0635258130058972,2.3922395603981106,3.125744934445769,1.83575,12.528459558058389,5.245,0.2908978918475418,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,True,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
UGC08550,train,K_scale_tail_spiral,11,6.06335307483473,3.445739243845035,3.021578182399214,38.71021994251111,K_scale_tail_spiral,1,99.76760663286024,3.021578182399214,9.066184413343048,7.296868781330029,-35.68864176011189,-3.041774892435516,-0.4241610614458211,True,True,True,control,0.85,large_distance_error,7.0,late_T_6_8,inc_edge_ge_80,1.0,0.298507462687,90.0,3.0,11,0.49,2.92,5.36,0.4211324933703986,0.0,0.0,-0.1308309704488537,1.7697464671794534,1.7401668653158522,1.022,6.488635082232669,2.92,0.2695096220166794,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC08837,train,K_scale_tail_spiral,8,11.823039060545453,14.631810600470736,15.524572119525873,50.51465170334075,K_exponential_disk,3,131.74516604171907,15.524572119525873,9.134398392608324,10.664390675694888,-34.99007958381488,3.70153305898042,0.8927615190551368,True,False,False,middle,1.0,none,10.0,irregular_T_ge_9,inc_edge_ge_80,2.0,0.049930651872,80.0,5.0,8,0.52,2.36,4.2,0.2441964274175022,0.0,0.0,0.9175082261817712,1.5086643630529426,1.4064362336114422,0.826,4.712812497576755,2.36,0.189888392337876,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,MEDIUM,False,scale_tail_current_with_expdisk_readout_memory_candidate,gas_rich_late_or_irregular;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC09037,train,K_exponential_disk,22,35.08096095482696,38.28976483562106,31.40417997527423,38.15713909132102,K_exponential_disk,1,45.07700272472002,35.949333454542575,31.40417997527423,33.44508109470046,-6.752959116046792,-3.676780979552735,-6.885584860346828,True,True,True,candidate,1.0,none,6.0,late_T_6_8,inc_high_60_80,1.0,0.1004784689,65.0,5.0,22,2.43,15.165,27.96,0.2328556219288511,0.0,0.0,1.1859006439335869,2.604614799476445,9.037544696066746,5.3077499999999995,31.215321594565335,15.165,0.184785029867983,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,True,current_readout_consistent_no_memory_proxy_flag,none,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC09133,train,K_compact_finite,68,17.439689160530865,21.296066784163067,17.666260136312292,17.572072586989616,K_scale_tail_spiral,3,17.666260136312292,17.508027314218538,17.677181750304392,17.531008696445923,0.094187549322676,0.2265709757814278,-3.6298066478507742,False,False,True,middle,1.0,none,2.0,early_T_le_2,inc_mid_40_60,1.0,0.199649737303,53.0,6.0,68,0.32,12.62,108.31,0.0828655514484081,0.4797910869076648,0.9863851951140944,1.4142671823231343,3.1469307381986535,7.520858164481527,4.417,112.79758393868856,18.67496351677473,0.1172894981517836,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,LOW,False,compact_proxy_with_alternate_readout_memory_candidate,bulge_or_compact_core_memory;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_closure_like_regularization_of_mismatched_proxy,baseline_success_morphology_audit_not_endpoint_not_validation
UGC09992,train,K_scale_tail_spiral,5,12.419100947372682,15.349374013313271,15.979683756952904,53.45150288271761,K_exponential_disk,3,138.9491870261348,15.979683756952904,10.029104494912074,11.376217127105935,-37.47181912576471,3.5605828095802217,0.6303097436396303,True,False,False,middle,0.45,few_rotation_points;low_inclination;large_distance_error,10.0,irregular_T_ge_9,inc_low_lt_40,1.0,0.3,30.0,10.0,5,0.78,2.34,3.89,0.399287771987601,0.0,0.0,0.7467309700487111,1.5608626947274649,1.394517282479142,0.819,4.666614716515884,2.34,0.2596794973944205,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,MEDIUM,False,scale_tail_current_with_expdisk_readout_memory_candidate,distance_caveat;gas_rich_late_or_irregular;inclination_caveat;low_surface_brightness_or_diffuse;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC10310,train,K_scale_tail_spiral,7,6.026738625872166,8.025462221912084,6.963612099942949,27.879011567372785,K_thick_flared,3,71.23900999645669,6.963612099942949,6.4793897274327295,5.918634978228939,-20.915399467429836,0.9368734740707838,-1.061850121969135,True,False,True,control,0.45,few_rotation_points;low_inclination;large_distance_error,9.0,irregular_T_ge_9,inc_low_lt_40,1.0,0.302631578947,34.0,6.0,7,1.1,4.42,7.74,0.3197709885641517,0.0,0.0,1.039273846628675,1.6896639650157703,2.634088200238379,1.547,8.977513725743266,4.42,0.2238969448538683,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_thick_flared,LOW,False,generic_current_vs_rotation_readout_mismatch_candidate,distance_caveat;gas_rich_late_or_irregular;inclination_caveat;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC11455,train,K_exponential_disk,36,14.4032869987777,16.72257736917739,13.679951585765377,16.128523545063498,K_exponential_disk,1,19.62121279233429,14.729423984786433,13.679951585765377,14.034933858069772,-2.448571959298123,-0.7233354130123253,-3.0426257834120154,True,True,True,middle,1.0,none,6.0,late_T_6_8,inc_edge_ge_80,1.0,0.150127226463,90.0,1.0,36,0.62,11.36,41.93,0.0255037996608254,0.0,0.0,2.0655881195345627,3.272672241767572,6.769964243146603,3.975999999999999,42.46468715988921,11.36,0.0914767098473714,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,True,current_readout_consistent_no_memory_proxy_flag,none,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC11557,train,K_exponential_disk,12,32.96981266846553,34.503675638220066,31.049551860169803,50.550678095667934,K_exponential_disk,1,84.90678656810267,34.67928261004577,31.049551860169803,32.06596510885536,-19.50112623549813,-1.9202608082957264,-3.4541237780502634,True,True,True,candidate,0.65,low_inclination;large_distance_error,8.0,late_T_6_8,inc_low_lt_40,1.0,0.25,30.0,10.0,12,0.33,4.235,10.56,0.0632064779951347,0.0,0.0,1.6945584678938832,2.5175389738505816,2.523837902264601,1.48225,10.893730203814313,4.235,0.1084429150978106,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat;inclination_caveat,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC11820,train,K_scale_tail_spiral,10,5.218621983502207,9.228226219817984,6.284989425516106,19.250660770501742,K_thick_flared,3,46.58973069765653,6.284989425516106,5.828927983230194,5.333323630618512,-12.965671344985635,1.0663674420138989,-2.943236794301879,True,False,True,control,0.85,large_distance_error,9.0,irregular_T_ge_9,inc_mid_40_60,1.0,0.3,45.0,10.0,10,0.26,3.135,15.82,0.3899094415275945,0.0,0.0,0.772579976117225,1.885304667588968,1.868295589988081,1.0972499999999998,18.90418368248327,3.135,0.2554592486874175,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_thick_flared,LOW,False,generic_current_vs_rotation_readout_mismatch_candidate,distance_caveat;gas_rich_late_or_irregular;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC12632,train,K_scale_tail_spiral,15,6.032106398984771,7.673706532829834,5.766415468238759,24.218567543964724,K_scale_tail_spiral,1,56.83242107732188,5.766415468238759,8.928175997645376,6.895105556926929,-18.45215207572597,-0.265690930746012,-1.9072910645910743,True,True,True,control,0.85,large_distance_error,9.0,irregular_T_ge_9,inc_mid_40_60,1.0,0.299897645855,46.0,3.0,15,0.71,5.69,10.66,0.4073338728061941,0.0,0.0,0.6123136029272741,1.5233562066547928,3.390941597139452,1.9915,12.831089542057011,5.69,0.2633002427627873,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,MEDIUM,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC12732,train,K_scale_tail_spiral,16,7.718129754895397,6.818578331328152,6.263565949137006,19.03687874389262,K_scale_tail_spiral,1,35.167546956936754,6.263565949137006,12.478280952594082,9.464808322147013,-12.773312794755611,-1.454563805758391,-0.5550123821911459,True,True,True,middle,0.65,low_inclination;large_distance_error,9.0,irregular_T_ge_9,inc_low_lt_40,1.0,0.30303030303,39.0,6.0,16,0.96,8.16,15.4,0.4420675816051241,0.0,0.0,0.1498312875494762,1.649334858712142,4.8629320619785465,2.856,18.803920378359457,8.16,0.2789304117223058,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;inclination_caveat;low_surface_brightness_or_diffuse,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGCA281,train,K_scale_tail_spiral,7,1.94071702394095,2.958109044402935,7.687221881833537,98.0519624165626,K_exponential_disk,3,291.6743443532741,7.687221881833537,0.9719686345729848,1.509574261840741,-90.36474053472908,5.746504857892587,4.729112837430602,True,False,False,control,0.8,few_rotation_points,11.0,irregular_T_ge_9,inc_high_60_80,2.0,0.049295774648,67.0,3.0,7,0.09,0.58,1.08,0.3180971139499774,0.0,0.0,1.354686718191532,1.9335379019717047,0.3456495828367104,0.2029999999999999,1.2517724415329878,0.58,0.2231437012774898,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,HIGH,False,scale_tail_current_with_expdisk_readout_memory_candidate,gas_rich_late_or_irregular;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGCA442,train,K_scale_tail_spiral,8,5.207292467615204,3.4784865920272874,4.318569912820944,34.22523930528372,K_scale_tail_spiral,1,89.03311905031038,4.318569912820944,7.567502878135674,6.075095987405115,-29.906669392462774,-0.8887225547942599,0.8400833207936569,True,True,False,control,1.0,none,9.0,irregular_T_ge_9,inc_high_60_80,2.0,0.050574712644,64.0,7.0,8,0.42,3.375,6.33,0.8085396665760752,0.0,0.0,0.1418492230508405,1.0433622780211296,2.0113230035756855,1.18125,8.889028044713278,3.375,0.4438428499592339,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,True,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
